"observed","null_mean","null_sd","null_q025","null_median","null_q975","z","empirical_percentile","p_empirical_right","set_name","baseline","FDR_BH"
1.02343396835014e-06,4.77653320440933e-07,9.10960244679228e-06,-1.05289705121803e-06,1.28826920575698e-07,1.73617245813329e-06,0.0599126746855336,0.9133,0.0867913208679132,"ARG1_LCN2","degree_only_matched",0.115721761157218
9.00293204875169e-07,3.71036036559738e-07,5.07621365056781e-06,-9.50530723131671e-07,1.22481442488276e-07,1.88716464188943e-06,0.104262193191224,0.8766,0.123487651234877,"ARG1_LTF","degree_only_matched",0.123487651234877
2.95569118884398e-05,3.08700209817112e-07,5.85923217092466e-06,-6.83126873401996e-07,1.42483140730398e-07,1.90855357429243e-06,4.99181647447961,0.9997,0.0003999600039996,"LCN2_LTF","degree_only_matched",0.0015998400159984
3.08297451995232e-05,1.06182556347953e-06,1.11225369362745e-05,-3.17901842666057e-06,4.36333398190491e-07,4.36902291941765e-06,2.67636060069713,0.9987,0.0013998600139986,"ARG1_LCN2_LTF","degree_only_matched",0.0027997200279972
