"observed","null_mean","null_sd","null_q025","null_median","null_q975","z","empirical_percentile","p_empirical_right","network_variant","set_name","FDR_BH"
0.0014851812442287,0.000485536419880108,0.000511173767112192,7.17195195213405e-05,0.00025057936446049,0.0016454631474554,1.95558709907191,0.8981,0.101989801019898,"score700_weighted_LCC","ARG1",0.278047195280472
8.13994976006649e-05,0.000206093969204826,0.000334125209739659,1.5405032007032e-05,0.000100392678703431,0.00124515519558022,-0.373196837500888,0.4006,0.5994400559944,"score700_weighted_LCC","LCN2",0.778122187781222
8.20235449946471e-05,0.000227372009876933,0.000320164876785604,3.96437233948221e-05,0.000130327338196068,0.00124515519558022,-0.453980044099646,0.2219,0.778122187781222,"score700_weighted_LCC","LTF",0.778122187781222
0.00156716799379875,0.000691907415904207,0.000604723622904228,0.000147415643632742,0.000390838956484507,0.00235944172216662,1.44737289026521,0.8795,0.120587941205879,"score700_weighted_LCC","ARG1_LCN2",0.278047195280472
0.00156842173635785,0.000726761932728989,0.000611717259995596,0.000174647910946015,0.000426140643107531,0.00241405515183368,1.37589677236657,0.8646,0.135486451354865,"score700_weighted_LCC","ARG1_LTF",0.278047195280472
0.000185315048594981,0.000441525586899982,0.000467533994752921,9.69598756881407e-05,0.000239214024146506,0.00141335215433003,-0.548004083511405,0.2731,0.726927307269273,"score700_weighted_LCC","LCN2_LTF",0.778122187781222
0.00167196962638438,0.000919151625215364,0.000684824784897094,0.000251370088530792,0.000583116282202145,0.00268128088142599,1.09928556584315,0.8412,0.158884111588841,"score700_weighted_LCC","ARG1_LCN2_LTF",0.278047195280472
