"gene","D_E"
"MYLK",9.10391086249573e-05
"BCAT2",2.84847052194337e-05
"THBS1",5.52092794505743e-05
"PRL",2.10911466325125e-05
"CPT1B",2.71372521454261e-07
"SLC8A1",0
"APOM",0
"DGKD",1.59456067749808e-06
"OPA1",4.78162137662608e-07
"CSAD",0
"PDXK",0.000995832856350631
"PLK4",2.46558300789346e-05
"GAP43",2.95460889765398e-06
"SOX2",0.00136959881758225
"CHAT",0.000257654116060824
"ARF3",8.41314923338832e-06
"RORA",0.00128883369364352
"ADAMTS4",2.29275732066547e-07
"DGKA",5.77781629129692e-06
"KCNJ8",1.7455839305458e-05
"EBP",6.8927569532029e-06
"CHRNB2",1.98388201169131e-05
"MLXIPL",0
"ADAMTS5",0
"GAS6",8.39540894237434e-06
"CTSD",0.00010473127292765
"DSPP",0
"TYR",7.41675284119392e-05
"PTGER4",2.50341323927428e-05
"SIRT3",4.55071699025922e-05
"FURIN",7.96529135667079e-05
"ANO1",3.02795666651257e-07
"SQLE",7.39425455358322e-05
"HDAC11",1.156839237626e-06
"CHRNA5",1.36124514458213e-05
"GCA",0.0008811607749587
"ARF4",1.4711075765117e-05
"HDAC8",0
"NRXN1",5.04533271298291e-05
"PHB2",4.1403290162334e-05
"SRPK1",0.00106762594487853
"GGPS1",0
"ABCG2",0.00146791658040613
"KCND3",0.00103433416724963
"CA1",3.7835645151918e-05
"TUBB4A",0
"CELF1",0
"MAOB",0.000121698359793365
"ADORA1",1.76660867570178e-05
"LGALS1",0
"PNPLA2",7.34834874283052e-06
"PLEK",2.18526036177558e-06
"BACE1",6.03960910879886e-05
"PROM1",0.00118387396873298
"AQP9",8.26479443660766e-07
"PTH",0.000297879165857662
"MAP2",2.77352119282259e-06
"TIMP1",9.50447196323978e-06
"KCNA5",9.7580044112755e-06
"BHLHE40",0
"BCHE",1.64704303589058e-05
"GABRG1",0
"KYNU",9.47733498120051e-05
"MT1X",0
"TPH1",9.82033868512922e-05
"PROS1",3.78382863930327e-06
"CTRB1",2.76698569994238e-05
"DYSF",0.000963245151007763
"XPO1",1.9453992444296e-05
"MAP1LC3A",0
"PAPSS2",1.58873951264793e-05
"GFAP",0.000176017592287137
"KCNA3",5.09183867458685e-06
"VCAM1",3.63988024358886e-05
"OLR1",1.29238135171406e-06
"RAC1",1.14914401191379e-05
"ACTG2",2.51370037007703e-08
"GABRA3",1.14971835385447e-08
"ACADM",0.000120440270210742
"ARRDC3",6.6525602637757e-07
"AQP1",6.08535193169502e-06
"PDE3B",7.30173266404455e-05
"TRPM4",3.48373542864433e-05
"GANAB",0
"DNPEP",0
"GLO1",2.7290579656114e-06
"PDE4B",1.63660401425458e-05
"CAPN10",0.000925834071710097
"NOS3",0.000212793228852814
"ELOVL5",0
"CRMP1",6.61789506350985e-06
"POLB",5.65244485895011e-06
"TRAF6",0.000102358082832987
"HDAC10",0
"GABRA5",1.18798273329723e-07
"PIM1",0
"TGFA",2.05963526889175e-06
"STAT4",0.00025057936446049
"ADRA2A",3.11379002471135e-07
"MPO",0.000249295887461809
"LRP5",1.3221172624478e-06
"AQP3",0
"GYPA",0.000265475819010152
"RPL17",8.44699742168498e-05
"HRH1",0
"TRPM3",8.96330271116241e-08
"HNRNPA1",0.00112092154307397
"CNR2",0
"CALCR",2.36356933391857e-05
"RBP2",1.94942170547163e-05
"HBB",7.10920544099158e-05
"GLUL",0.000114619890825618
"APLP1",0
"ATP2C2",0
"HLA-B",2.17353511633434e-07
"KCNJ15",0
"CXADR",1.5640039389142e-06
"RASA1",4.61600681922469e-05
"AASS",1.32915422113022e-06
"GRIK2",5.88684437863307e-08
"SLC15A1",6.70962725157764e-07
"CHRM2",1.9503025695089e-05
"PLA2G2D",0
"CPT1C",5.04708808080068e-09
"KRT18",7.1185302374932e-07
"SLC6A2",0
"GABRA6",4.97493579665331e-09
"HERC5",0
"CHRNB3",1.74962187804439e-06
"SOD2",0.000232429469483764
"MSI1",0
"HDAC5",8.20775012400077e-08
"PTGER3",5.50178467872975e-06
"KCNJ1",9.92846343716991e-06
"PRKAG2",0.00020377786877912
"CTSL",5.72392059661198e-06
"CA2",1.12538392429418e-05
"REN",6.85294933949754e-05
"ADRA2C",6.70652790291104e-06
"GPR18",0
"HAS2",0
"PDE10A",3.27014005518933e-06
"F2RL1",7.51894846462431e-06
"HCAR2",0
"MRC1",1.26348394635656e-07
"C8G",4.38696831028818e-06
"RXRG",0
"CDK8",0
"AVPR1A",0
"GABRD",3.22299810828763e-06
"NKX3-1",0
"CATSPER1",0
"IL36A",0
"KLK3",0.0012562439653776
"TFEB",4.09725057881616e-06
"GABRG3",0
"SCNN1A",2.8102743708458e-05
"LMNB1",3.2323045953131e-06
"PCOLCE",0
"ADRA1B",0
"TRPV1",0.00162431089425452
"HINT1",2.73668618822054e-06
"SIRT2",1.37477548179943e-05
"MAP1LC3B",7.39586751352661e-06
"CAMLG",0
"AIMP2",0
"RDH5",1.23475110426208e-05
"SULT2A1",9.99760126862981e-06
"STAT5B",7.74891777155506e-06
"SLC47A1",0
"ACP1",0
"KCND1",0
"MAP2K5",0
"ARF5",0
"LCP1",0.00196987825880224
"IGFBP6",0
"KCNC2",0
"GSTK1",0
"SPI1",3.63854395731833e-05
"SKP2",9.9984003407716e-06
"GPD1",0
"TRPC5",4.36329163037152e-05
"GRIN3B",0
"SIRT6",4.14604440557298e-06
"GABRE",0
"CACNG6",0
"KRT2",0
"PTGDR2",2.74497697683174e-07
"LTA4H",0
"KCNC3",0
"PDK1",0
"RBP4",5.23414764966867e-05
"ODC1",0.00123216949417271
"FABP7",1.53835998162322e-06
"TUBB4B",1.25719721566497e-06
"SULT1A1",4.13359770434774e-06
"PTAFR",0
"TACR1",5.44552403947129e-07
"PDE1B",6.27696359712937e-05
"MCU",0
"MOCOS",1.97317450981727e-05
"SLC2A4",9.68643300092165e-06
"HCRTR2",0
"SRD5A2",3.85379319753909e-05
"CMA1",0
"HTR3A",4.94901248838664e-05
"TFRC",0.000259913782701737
"P2RX7",4.37276583675761e-05
"PLSCR1",0
"ELOVL4",0
"PON1",5.85419559251399e-06
"DHODH",1.36552433044335e-05
"RTCB",0
"PAEP",1.61394158182393e-06
"ABCG4",0
"DIO1",0
"DBP",0
"PLB1",0.00101426856149789
"PSMD11",4.75949667011477e-07
"THRB",5.50671182319995e-06
"USP10",5.87673749316009e-05
"NAAA",0
"AFM",0
"RASSF1",1.15238225071312e-05
"NEU1",0
"UQCRC1",3.8314599505429e-05
"TXNIP",1.35476870355422e-06
"TIMP2",5.79906031639155e-07
"UGT1A9",1.42717659934455e-06
"YWHAZ",0.000465904340033352
"POLE4",3.38097531127346e-06
"SYT1",9.25123119112081e-05
"XIAP",8.08398355347517e-05
"VWF",0.0001051967170419
"TOMM70",5.57599744155368e-09
"ORM2",0
"SEMA3A",7.09064918757996e-06
"SMO",2.62160522346289e-06
"YY1",7.21373856860108e-06
"VEGFC",0
"TYMS",0.000184902103974594
"VLDLR",5.24492956066602e-07
"XBP1",0.00121079603117336
"WEE1",0
"POR",5.59870412959462e-05
"XDH",0.000226880412117603
"TGM2",0
"RCAN1",0
"SHBG",1.80861063441284e-05
"P4HB",3.07018390118818e-05
"POLDIP2",0
"TNNI3",0.000117472329721702
"TACR3",0
"ACTR1B",0
"SHANK1",7.93867388082514e-06
"TTK",1.80550325468154e-06
"RPS6KA3",2.73513863224828e-07
"SOX9",6.80539621370491e-05
"DUOXA1",0
"TOP2B",0
"TFF1",8.7344511655596e-06
"UGT2B4",7.16147817425572e-06
"TRPV2",3.85881924567233e-05
"LRIG1",0
"TNFAIP6",3.90183950460532e-06
"TRPV4",0.000143194338201758
"UGT2B28",3.03213839591976e-07
"SRI",0
"PYGM",0.000101853988631495
"SCN8A",3.1919567577976e-07
"RNASE1",0
"SRR",0
"S100A7A",0
"UCHL1",6.38890087278909e-07
"LDLR",0
"ZEB2",0
"VKORC1L1",0
"SLC5A1",3.43874833251823e-05
"PDE5A",9.49663101357245e-06
"RETSAT",0
"SLC6A8",0
"RHO",0.000153728005910403
"GSTZ1",0
"PGRMC1",9.53854921159625e-06
"UCP1",1.24211360774673e-06
"HNF4G",0
"SOAT1",1.29275261895323e-06
"ADORA2B",0
"PDE7B",0
"MGST1",0
"TYRP1",8.64461402372285e-06
"KHK",0
"SLCO1A2",2.31794857086243e-07
"SLC7A1",0
"UCP2",1.67502696156729e-05
"TUBG1",2.5676058337254e-06
"TFF2",1.21613603298876e-07
"PHOSPHO1",7.37713441589793e-06
"HTR7",1.35216401631055e-06
"PTP4A1",0
"SERPINB9",0
"UCP3",8.73291935543641e-07
"SLC8A2",0
"PPT1",9.0603340552331e-06
"SLC29A2",0
"GABRR3",0
"PNRC2",0
"TRPV3",0
"PDE6C",0
"PHOSPHO2",0
"MARK4",0
"SLC1A6",0
"SLPI",1.51326570274612e-07
"TEP1",0
"MMP11",4.76252282166634e-07
"KCNH7",0
"SRPK2",0
"ACTBL2",0
"KCNJ10",0
"GABRQ",0
"MT2A",0.0008524966136505
"PRSS1",0.00109118264823826
"FKRP",0
"ROS1",0
"RGN",9.27724780142025e-06
"GPR35",0
"SLC7A2",0
"IL36B",0
"SLC1A3",1.65748311217184e-05
"PFAS",0
"NPEPPS",0
"NISCH",0
"SSTR5",0
"COL7A1",0
"KLK5",0
"PTGFR",8.21680985474416e-07
"HRH3",0
"SLCO2B1",0
"CTRC",0
"GLYAT",0
"SLC16A1",7.79252691973653e-06
"PRMT3",0
"NLN",0
"GABRP",0
"OR51E1",0
