"observed","null_mean","null_sd","null_q025","null_median","null_q975","z","empirical_percentile","p_empirical_right","set_name","baseline","FDR_BH"
0.0014725101241061,9.24879985508857e-05,0.000225524904278869,0,1.74887232585741e-05,0.000629351098106912,6.11915624116071,1,9.99900009999e-05,"ARG1","degree_only_matched",0.0006999300069993
6.80840046716202e-05,0.000122412333624322,0.000257224013794458,0,3.54820525111377e-05,0.00123489854843939,-0.211210174941574,0.6236,0.376462353764624,"LCN2","degree_only_matched",0.437756224377562
5.65477936731451e-05,0.000147181916096251,0.000323994071739814,0,1.93264314094499e-05,0.00127400659039045,-0.27974006418207,0.6009,0.399160083991601,"LTF","degree_only_matched",0.437756224377562
0.00154151730835994,0.00022148626095027,0.00035080100619812,0,9.35947702833118e-05,0.0013820978841672,3.7629055335838,0.9895,0.0105989401059894,"ARG1_LCN2","degree_only_matched",0.0370962903709629
0.00152987494378543,0.000241529571690413,0.000403084184720017,0,9.09051954653961e-05,0.00160400664035965,3.19621910492446,0.9715,0.0285971402859714,"ARG1_LTF","degree_only_matched",0.0547695230476952
0.000154184860232998,0.000274424140488239,0.00041772149574283,0,0.000121075073582888,0.00151850925544661,-0.28784556571938,0.5623,0.437756224377562,"LCN2_LTF","degree_only_matched",0.437756224377562
0.00162778430173449,0.000371291063362155,0.000478065913772871,1.90715631532279e-06,0.000193523926045436,0.00166579147143507,2.62828451511248,0.9688,0.0312968703129687,"ARG1_LCN2_LTF","degree_only_matched",0.0547695230476952
