"null_label","iteration","sampled_set","D_E","bliss_expected","Syn_Bliss","Syn_add"
"degree_only_LCN2_LTF",1,"ALDH1A3+BAX",8.99248045844736e-05,8.97923976903581e-05,1.32406894115533e-07,1.32406894115506e-07
"degree_only_LCN2_LTF",2,"ADH7+ALDH2",5.16461381718791e-05,5.15659678518299e-05,8.01703200492554e-08,8.01703200492283e-08
"degree_only_LCN2_LTF",3,"ACACA+KDM1A",7.99713169535865e-05,7.98311027262466e-05,1.40214227339897e-07,1.40214227339897e-07
"degree_only_LCN2_LTF",4,"ADCY1+ITGA5",0.00128419483754594,0.00128286612463924,1.32871290670078e-06,1.31741140352607e-06
"degree_only_LCN2_LTF",5,"CFTR+MT-CYB",0.00180765988163445,0.00180534105765973,2.31882397472294e-06,1.99347194174311e-06
"degree_only_LCN2_LTF",6,"ACE2+ADH1B",6.18769977936973e-05,6.17806475236016e-05,9.63502700956909e-08,9.63502700956638e-08
"degree_only_LCN2_LTF",7,"PLAU+PRKDC",1.26327453963127e-05,1.26097451831342e-05,2.30002131784701e-08,2.29684122832197e-08
"degree_only_LCN2_LTF",8,"AGTR1+PRKDC",8.24251198747739e-05,8.22744479584969e-05,1.50671916276934e-07,1.50397320486438e-07
"degree_only_LCN2_LTF",9,"ADRB2+STAT4",0.000471968797120081,0.00047288747898222,-9.18681862138726e-07,-9.66894551201591e-07
"degree_only_LCN2_LTF",10,"ACE2+CACNA1B",6.18868127655325e-05,6.17806475236016e-05,1.06165241930967e-07,1.0616524193094e-07
"degree_only_LCN2_LTF",11,"ACE2+TGFA",6.53869613076452e-05,6.52657141084756e-05,1.21247199169616e-07,1.21031876187922e-07
"degree_only_LCN2_LTF",12,"BTK+PCNA",0.000401666169301595,0.000401067299670488,5.98869631107668e-07,5.65255195428488e-07
"degree_only_LCN2_LTF",13,"ADCY2+ATG5",1.93605090552662e-05,1.93264314094499e-05,3.40776458163106e-08,3.40776458163072e-08
"degree_only_LCN2_LTF",14,"BAX+PRKDC",9.34482314877139e-05,9.32772659471004e-05,1.70965540613466e-07,1.7065259783064e-07
"degree_only_LCN2_LTF",15,"ADRB2+BGLAP",0.000289198727707607,0.00028864657340355,5.52154304056529e-07,5.313410961219e-07
"degree_only_LCN2_LTF",16,"ITGA5+MT-CYB",0.00147863069209753,0.00147675563898231,1.87505311521896e-06,1.61641999086074e-06
"degree_only_LCN2_LTF",17,"ITGA5+RYR2",0.00132310460787455,0.00132178016756535,1.32444030920276e-06,1.26349881713088e-06
"degree_only_LCN2_LTF",18,"SCN1B+TEK",0.00123614500167923,0.00123489854843939,1.24645323984485e-06,1.2464532398442e-06
"degree_only_LCN2_LTF",19,"AGTR1+BTK",0.000198413391093166,0.000198052989214381,3.60401878785055e-07,3.51004425968947e-07
"degree_only_LCN2_LTF",20,"RYR2+SHH",6.22657852810127e-05,6.21545068471008e-05,1.11278433911899e-07,1.10593411428676e-07
"degree_only_LCN2_LTF",21,"BTK+PRKDC",0.000122982196942734,0.000122757610824475,2.24586118258152e-07,2.24170430773474e-07
"degree_only_LCN2_LTF",22,"CYP1B1+PRKAG2",0.000231830734239491,0.000231465323181412,3.65411058078635e-07,3.65119392164748e-07
"degree_only_LCN2_LTF",23,"ADRB2+EPOR",0.000191672292327416,0.00019132872846106,3.43563866356256e-07,3.37223331814624e-07
"degree_only_LCN2_LTF",24,"ALDH1A3+RARA",0.000183082283208846,0.000182812715244118,2.6956796472799e-07,2.69567964728343e-07
"degree_only_LCN2_LTF",25,"ADH1B+AKR1C1",5.67497943446682e-05,5.66614851992275e-05,8.83091454406681e-08,8.8309145440702e-08
"degree_only_LCN2_LTF",26,"AGTR1+GSTM3",7.89109856060843e-05,7.87895413547623e-05,1.21444251321989e-07,1.21444251322044e-07
"degree_only_LCN2_LTF",27,"ATG5+CCL22",1.93596340835045e-05,1.93264314094499e-05,3.32026740545999e-08,3.32026740545965e-08
"degree_only_LCN2_LTF",28,"CCL22+NCOA2",3.55430060532402e-05,3.54820525111377e-05,6.09535421025598e-08,6.09535421025327e-08
"degree_only_LCN2_LTF",29,"DRD2+FAS",0.000218429231659933,0.000218027365095019,4.01866564914144e-07,4.01728807219624e-07
"degree_only_LCN2_LTF",30,"CCL22+CYP1B1",1.2691949070609e-06,1.26701867375623e-06,2.17623330467376e-09,2.17623330466995e-09
"degree_only_LCN2_LTF",31,"IRF1+KEAP1",8.92455623993094e-05,8.90865911317151e-05,1.58971267594232e-07,1.58971267594259e-07
"degree_only_LCN2_LTF",32,"GFAP+PLAU",0.000249590440863368,0.000249455130456155,1.35310407212152e-07,1.33117468270225e-07
"degree_only_LCN2_LTF",33,"ADH1B+KDM1A",0,0,0,0
"degree_only_LCN2_LTF",34,"ADRB2+KEAP1",0.000238222409157718,0.000237766746422952,4.55662734766271e-07,4.42416146495756e-07
"degree_only_LCN2_LTF",35,"BGLAP+KDM1A",0.000139902478326182,0.000139973984731978,-7.1506405796562e-08,-7.15064057964807e-08
"degree_only_LCN2_LTF",36,"DRD2+PCNA",0.000501442904132898,0.000499160626142747,2.28227799015102e-06,2.22101030822319e-06
"degree_only_LCN2_LTF",37,"ALDH1A3+NCF2",1.00896858850064e-05,1.00748274538542e-05,1.48584311521205e-08,1.48584311521611e-08
"degree_only_LCN2_LTF",38,"CASP7+SHH",1.56157588904193e-05,1.55879338461506e-05,2.78250442686812e-08,2.78068960079786e-08
"degree_only_LCN2_LTF",39,"CCL22+PCNA",0.000282312195730716,0.000281828068793732,4.84126936983742e-07,4.84126936984176e-07
"degree_only_LCN2_LTF",40,"GFAP+SDHA",0.000853386140873713,0.00085129712755716,2.08901331655298e-06,1.9421432781991e-06
"degree_only_LCN2_LTF",41,"DRD2+KEAP1",0.000307037904008434,0.000306461049287887,5.76854720546471e-07,5.57487845775592e-07
"degree_only_LCN2_LTF",42,"AKR1C1+GSTM3",5.67487465699124e-05,5.66614851992275e-05,8.72613706848213e-08,8.72613706848552e-08
"degree_only_LCN2_LTF",43,"IRF1+KEAP1",8.92455623993094e-05,8.90865911317151e-05,1.58971267594232e-07,1.58971267594259e-07
"degree_only_LCN2_LTF",44,"PRKAG2+SCN1B",0.00146491948080218,0.00146481287270073,1.06608101457795e-07,-1.77663810775087e-07
"degree_only_LCN2_LTF",45,"ADH7+CCL22",0,0,0,0
"degree_only_LCN2_LTF",46,"KEAP1+RYR2",0.000137158491362865,0.000136916848384461,2.41642978404677e-07,2.37381564183181e-07
"degree_only_LCN2_LTF",47,"ADRB2+GRIA2",0.000214268330153256,0.00021293069862427,1.33763152898592e-06,1.32807844632781e-06
"degree_only_LCN2_LTF",48,"ALDH2+KDM1A",5.16565736446983e-05,5.15659678518299e-05,9.06057928684589e-08,9.06057928684318e-08
"degree_only_LCN2_LTF",49,"ADCY1+LGALS3",1.07916247087392e-05,1.07718601832785e-05,1.97645254607082e-08,1.97476616170584e-08
"degree_only_LCN2_LTF",50,"ACE2+ATG5",8.12532501307528e-05,8.11058849335966e-05,1.47365197156191e-07,1.46171197701301e-07
"degree_only_LCN2_LTF",51,"ACACA+STAT4",0.000404763038169942,0.000404047507898464,7.1553027147786e-07,6.89645651919251e-07
"degree_only_LCN2_LTF",52,"ACTG1+SCN1B",0.00123886108441562,0.00123761980093196,1.24128348366614e-06,1.23791885797632e-06
"degree_only_LCN2_LTF",53,"GRIA2+SELE",6.59470043787858e-05,6.58308190435442e-05,1.16185335241603e-07,1.16083563650435e-07
"degree_only_LCN2_LTF",54,"CACNA1B+PCNA",0.000281994983862943,0.000281828068793732,1.66915069210738e-07,1.66915069211172e-07
"degree_only_LCN2_LTF",55,"MT-CYB+NOD2",0.000231507655065299,0.000230274879242653,1.23277582264603e-06,1.22723924811415e-06
"degree_only_LCN2_LTF",56,"ADRB2+AURKB",0.000249154076383151,0.000248690871798463,4.63204584688626e-07,4.48333409508233e-07
"degree_only_LCN2_LTF",57,"IRF1+RYR2",4.79198926650604e-05,4.78345186669671e-05,8.53739980932744e-08,8.53739980932608e-08
"degree_only_LCN2_LTF",58,"AURKB+CACNA1B",0.000100184196926034,0.000100012341094136,1.71855831898604e-07,1.71855831898198e-07
"degree_only_LCN2_LTF",59,"CYP1B1+TGFA",4.76014819161819e-06,4.75229616569983e-06,7.85202591835343e-09,7.84761000626536e-09
"degree_only_LCN2_LTF",60,"PRKDC+RARA",0.000186321181280591,0.000186297259308188,2.39219724029738e-08,2.32848369478204e-08
"degree_only_LCN2_LTF",61,"ATG5+RYR2",6.727956232222e-05,6.71600256059168e-05,1.19536716303159e-07,1.18612245802993e-07
"degree_only_LCN2_LTF",62,"CCL22+ITGA5",0.00127524319496142,0.00127400659039045,1.23660457096442e-06,1.23660457096745e-06
"degree_only_LCN2_LTF",63,"ACACA+BGLAP",0.000219550533914981,0.000219793913180721,-2.43379265740806e-07,-2.54553543244026e-07
"degree_only_LCN2_LTF",64,"APAF1+SDHA",0.000611353338032972,0.000611111269984921,2.42068048050825e-07,2.42068048050608e-07
"degree_only_LCN2_LTF",65,"BTK+LGALS3",0.000121080015234809,0.00012117365986497,-9.36446301613714e-08,-9.38713727862913e-08
"degree_only_LCN2_LTF",66,"ACTG1+BAX",9.2680941603529e-05,9.2516770158757e-05,1.64171444771988e-07,1.63926794916031e-07
"degree_only_LCN2_LTF",67,"BGLAP+CFTR",0.0017450117188903,0.00174240838218009,2.60333671020518e-06,2.37900618183114e-06
"degree_only_LCN2_LTF",68,"PCNA+SELE",0.000283912107555406,0.000283411693345781,5.00414209625433e-07,4.99967773959654e-07
"degree_only_LCN2_LTF",69,"ALDH1A2+PLAU",9.13805023838865e-06,9.12459578450431e-06,1.34544538843429e-08,1.34544538843412e-08
"degree_only_LCN2_LTF",70,"ALDH1A3+CS",0.000203925075004885,0.000203624857343709,3.00217661175495e-07,3.00217661175874e-07
"degree_only_LCN2_LTF",71,"NCF2+RARA",0.000192596095711095,0.000192885700891376,-2.89605180281427e-07,-2.91446986877173e-07
"degree_only_LCN2_LTF",72,"CFTR+PRKDC",0.00160749406000615,0.00160613832362,1.35573638615494e-06,1.35015083013875e-06
"degree_only_LCN2_LTF",73,"ADH1B+PLAU",9.13882619479889e-06,9.12459578450431e-06,1.42304102945801e-08,1.42304102945784e-08
"degree_only_LCN2_LTF",74,"APAF1+NCF2",1.00924288752857e-05,1.00748274538542e-05,1.7601421431479e-08,1.76014214315197e-08
"degree_only_LCN2_LTF",75,"IRF1+SDHA",0.000612011539997903,0.000611111269984921,9.00270012982318e-07,9.00270012982101e-07
"degree_only_LCN2_LTF",76,"FAS+NOD2",2.79577615989179e-05,2.79063946405644e-05,5.13669583535048e-08,5.13496761778244e-08
"degree_only_LCN2_LTF",77,"AKR1C1+PCNA",0.000339022861202909,0.000338473585196009,5.49276006900357e-07,5.33307209949418e-07
"degree_only_LCN2_LTF",78,"BAX+SELE",9.15378524239951e-05,9.13763264405176e-05,1.61525983477517e-07,1.61383745922423e-07
"degree_only_LCN2_LTF",79,"APAF1+DRD2",0.000217773614838879,0.000217393825030943,3.79789807936071e-07,3.79789807935691e-07
"degree_only_LCN2_LTF",80,"PRKAG2+RARA",0.000412929564175935,0.000412969228187232,-3.96640112976243e-08,-8.17472417534741e-08
"degree_only_LCN2_LTF",81,"GSTM3+PRKDC",3.49055224901917e-06,3.48518119952512e-06,5.37104949405176e-09,5.3710494940543e-09
"degree_only_LCN2_LTF",82,"ACACA+KDM1A",7.99713169535865e-05,7.98311027262466e-05,1.40214227339897e-07,1.40214227339897e-07
"degree_only_LCN2_LTF",83,"ADH7+CFTR",0.00160401274804278,0.00160265872797649,1.35402006629093e-06,1.35402006629245e-06
"degree_only_LCN2_LTF",84,"CACNA1B+CCR6",0,0,0,0
"degree_only_LCN2_LTF",85,"AURKB+STAT4",0.000425190956433674,0.000424222202655478,9.68753778196607e-07,9.36325547762243e-07
"degree_only_LCN2_LTF",86,"CACNA1B+CCL22",0,0,0,0
"degree_only_LCN2_LTF",87,"ALDH2+SDHA",0.000663577982679686,0.000662645725292621,9.3225738706515e-07,9.00744842935236e-07
"degree_only_LCN2_LTF",88,"GFAP+PCNA",0.000523105698590376,0.000522093063895834,1.0126346945416e-06,9.4490218605092e-07
"degree_only_LCN2_LTF",89,"BTK+SHH",0.000133834482517026,0.000133591810447586,2.42672069439287e-07,2.40964001973771e-07
"degree_only_LCN2_LTF",90,"ADRB2+CACNA1B",0.000148314057299648,0.000148693401879507,-3.79344579859442e-07,-3.79344579859252e-07
"degree_only_LCN2_LTF",91,"ATG5+FAS",1.99968576363174e-05,1.99600969844616e-05,3.67606518558716e-08,3.67484050967059e-08
"degree_only_LCN2_LTF",92,"ADRB2+PRKAG2",0.000379587741730081,0.000378857769040675,7.29972689406111e-07,6.95743677003814e-07
"degree_only_LCN2_LTF",93,"ITGA5+RYR2",0.00132310460787455,0.00132178016756535,1.32444030920276e-06,1.26349881713088e-06
"degree_only_LCN2_LTF",94,"BGLAP+GRIN2C",0.000140207090126743,0.000139973984731978,2.33105394764621e-07,2.33105394764702e-07
"degree_only_LCN2_LTF",95,"ADRB2+AKR1C1",0.000205692046385431,0.000205346461889744,3.45584495686779e-07,3.37159306696084e-07
"degree_only_LCN2_LTF",96,"SCN1B+SHH",0.00125052680635762,0.00124920153706343,1.32526929419452e-06,1.30758471561456e-06
"degree_only_LCN2_LTF",97,"CCL22+KDM1A",0,0,0,0
"degree_only_LCN2_LTF",98,"NCOA2+SLC6A3",0.000200080197097496,0.000199729473228882,3.50723868614011e-07,3.44895826231658e-07
"degree_only_LCN2_LTF",99,"ADRB2+GSTM3",0.00014892256631438,0.000148693401879507,2.29164434872864e-07,2.29164434873054e-07
"degree_only_LCN2_LTF",100,"ADRB2+KDM1A",0.000148954709309868,0.000148693401879507,2.61307430360347e-07,2.61307430360537e-07
"degree_only_LCN2_LTF",101,"HSPB1+TGFA",1.04754222789438e-05,1.04559212582567e-05,1.95010206871515e-08,1.94767260097638e-08
"degree_only_LCN2_LTF",102,"ADH7+RARA",0.000183097481355254,0.000182812715244118,2.84766111136037e-07,2.84766111136389e-07
"degree_only_LCN2_LTF",103,"ACE2+TGFA",6.53869613076452e-05,6.52657141084756e-05,1.21247199169616e-07,1.21031876187922e-07
"degree_only_LCN2_LTF",104,"BTK+SHH",0.000133834482517026,0.000133591810447586,2.42672069439287e-07,2.40964001973771e-07
"degree_only_LCN2_LTF",105,"APAF1+PPP2CB",0,0,0,0
"degree_only_LCN2_LTF",106,"STAT4+TGFA",0.000328018746450276,0.000327726441623821,2.92304826454703e-07,2.91174750644268e-07
"degree_only_LCN2_LTF",107,"AKR1C1+PPP2CB",5.67659875613247e-05,5.66614851992275e-05,1.04502362097136e-07,1.0450236209717e-07
"degree_only_LCN2_LTF",108,"ADH1A+PRKAG2",0.000230557594621983,0.00023019859617357,3.58998448413139e-07,3.58998448412895e-07
"degree_only_LCN2_LTF",109,"BGLAP+SCN1B",0.00137605290411946,0.00137469967950077,1.35322461869425e-06,1.18037094809444e-06
"degree_only_LCN2_LTF",110,"GRIN2C+SDHA",0.000611621138888796,0.000611111269984921,5.09868903875166e-07,5.09868903874949e-07
"degree_only_LCN2_LTF",111,"BGLAP+GRIA2",0.000204577015601282,0.000204211841671853,3.65173929428586e-07,3.56181041882896e-07
"degree_only_LCN2_LTF",112,"CACNA1B+RYR2",4.79166780377183e-05,4.78345186669671e-05,8.21593707511781e-08,8.21593707511645e-08
"degree_only_LCN2_LTF",113,"ALDH3A1+IRF1",7.91282345916633e-05,7.8987277396747e-05,1.40957194916247e-07,1.40957194916288e-07
"degree_only_LCN2_LTF",114,"ACTG1+GFAP",0.000243487860583258,0.000243056689914201,4.31170669057401e-07,4.30515854410099e-07
"degree_only_LCN2_LTF",115,"ADRB2+CCL22",0.000148948780720137,0.000148693401879507,2.55378840630094e-07,2.55378840630284e-07
"degree_only_LCN2_LTF",116,"SCN1B+SFN",0.00125513845821379,0.00125375887241708,1.37958579671249e-06,1.35626641295451e-06
"degree_only_LCN2_LTF",117,"ALDH2+KDM1A",5.16565736446983e-05,5.15659678518299e-05,9.06057928684589e-08,9.06057928684318e-08
"degree_only_LCN2_LTF",118,"ADCY1+EPOR",5.16032652106979e-05,5.1512124600861e-05,9.11406098369483e-08,9.07623426416241e-08
"degree_only_LCN2_LTF",119,"ACACA+ATG5",9.93341943140713e-05,9.91559912854045e-05,1.78203028666779e-07,1.7666017837481e-07
"degree_only_LCN2_LTF",120,"ADH4+AURKB",0.000100167768543713,0.000100012341094136,1.55427449577417e-07,1.5542744957701e-07
"degree_only_LCN2_LTF",121,"GRIN2C+PPP2CB",0,0,0,0
"degree_only_LCN2_LTF",122,"ACACA+ALDH2",0.000131099555962466,0.00013139295400999,-2.9339804752393e-07,-2.97514615610366e-07
"degree_only_LCN2_LTF",123,"ITGA5+PLAU",0.00128080710205303,0.00128311956137983,-2.31245932680313e-06,-2.3240841219266e-06
"degree_only_LCN2_LTF",124,"PCNA+SHH",0.000296683589971924,0.000296144706028678,5.38883943246304e-07,5.34847975575559e-07
"degree_only_LCN2_LTF",125,"CACNA1B+RYR2",4.79166780377183e-05,4.78345186669671e-05,8.21593707511781e-08,8.21593707511645e-08
"degree_only_LCN2_LTF",126,"ACE2+ACTG1",6.46194776061648e-05,6.45050963132832e-05,1.1438129288166e-07,1.14212964308331e-07
"degree_only_LCN2_LTF",127,"ATG5+PRKDC",2.28532440206264e-05,2.28115452528543e-05,4.16987677720471e-08,4.16314116513661e-08
"degree_only_LCN2_LTF",128,"ALDH3A1+CASP7",8.03972683953713e-05,8.02544560896123e-05,1.42812305758966e-07,1.42712206829861e-07
"degree_only_LCN2_LTF",129,"ACACA+ACE2",0.000141859348899653,0.000141606818232609,2.52530667044226e-07,2.47598649805143e-07
"degree_only_LCN2_LTF",130,"ADCY2+NOD2",2.7320837847955e-05,2.72727341009693e-05,4.81037469857171e-08,4.81037469857272e-08
"degree_only_LCN2_LTF",131,"PCNA+TGFA",0.000285842979443451,0.000285312368451307,5.30610992144354e-07,5.29628741863675e-07
"degree_only_LCN2_LTF",132,"ALDH3A1+CASP7",8.03972683953713e-05,8.02544560896123e-05,1.42812305758966e-07,1.42712206829861e-07
"degree_only_LCN2_LTF",133,"AKR1C1+IRF1",5.67626012051292e-05,5.66614851992275e-05,1.0111600590168e-07,1.01116005901714e-07
"degree_only_LCN2_LTF",134,"ADH1B+TGFA",3.49071773730891e-06,3.48528190785569e-06,5.4358294532264e-09,5.43582945322259e-09
"degree_only_LCN2_LTF",135,"ACE2+SFN",8.144696015977e-05,8.06631242413758e-05,7.8383591839426e-07,7.82669274723648e-07
"degree_only_LCN2_LTF",136,"ITGA5+SFN",0.0012940045007982,0.00129286617586577,1.13832493242594e-06,1.11426704630128e-06
"degree_only_LCN2_LTF",137,"BGLAP+SLC6A3",0.000304761624274841,0.000304204242310369,5.57381964472192e-07,5.34390782735766e-07
"degree_only_LCN2_LTF",138,"NCOA2+PRKDC",3.90381557031638e-05,3.89671100492484e-05,7.10456539154691e-08,7.09219925010003e-08
"degree_only_LCN2_LTF",139,"KEAP1+MT-CYB",0.000291988849413727,0.000292076187585644,-8.7338171916862e-08,-1.05423434204285e-07
