"sampled_set","D_E","Syn_Bliss","Syn_add","iteration"
"HDAC4+INSR",8.35081422807527e-05,1.43110305605987e-07,1.41535410946858e-07,227
"NOS2+SIRT3",7.17037106466867e-05,1.24002230705855e-07,1.22734552521209e-07,228
"ACE2+THBS1",7.55731093265988e-05,1.33592057860454e-07,1.3219568006928e-07,229
"AURKA+UGT1A1",7.25530143641517e-05,1.2111632641254e-07,1.19981212631792e-07,230
"HDAC4+RXRA",9.98241292063939e-05,-1.54229821947016e-06,-1.54485307157781e-06,231
"AFP+NCF1",5.77467551093891e-05,9.83498195106236e-08,9.76140486219634e-08,232
"BACE1+CCNB1",8.88790153501517e-05,1.54934614804425e-07,1.54642127658811e-07,233
"CACNA1D+HDAC4",8.19114667586218e-05,1.34930182249526e-07,1.33441761862585e-07,234
"ADRB2+GDNF",9.66076668632576e-05,1.68131312094921e-07,1.65820947750639e-07,235
"AURKA+SLC6A3",5.55128559304174e-05,9.3813531831799e-08,9.30685376543394e-08,236
"NOX4+PROM1",0.000107771867313811,1.88145405921603e-07,1.8636948151407e-07,237
"HDAC3+PTGS1",0.000162928037071741,2.77574232043776e-07,2.74076505712983e-07,238
"DDIT3+RYR2",9.55189711002724e-05,1.59655922371549e-07,1.58094249469443e-07,239
"NOS1+SIRT3",6.50478077746097e-05,1.12174803112985e-07,1.11120713519597e-07,240
"BACE1+C3",0.000126223937493175,2.14660278441414e-07,2.11187269560931e-07,241
"FOXM1+GDNF",9.01610198580372e-05,1.53939784919288e-07,1.51914788304452e-07,242
"CDH5+NOS1",8.45002134356454e-05,1.47409574213775e-07,1.4571876527647e-07,243
"BACE1+FOXM1",0.000131163830624503,2.25124368591345e-07,2.2123086684811e-07,244
"CDH5+RXRA",9.86666816620296e-05,1.71008762372971e-07,1.68588652815771e-07,245
"ACE2+SLC6A3",7.54829524287626e-05,1.30998666802995e-07,1.29606042453823e-07,246
"ACE2+PTK2B",9.14534909444153e-05,1.58572563302428e-07,1.56496531955597e-07,247
"PTK2B+SREBF2",5.17336193440743e-05,-5.05686712093389e-06,-5.05727191513206e-06,248
"RXRA+SYP",8.75896914150909e-05,1.51897547318036e-07,1.4999645359115e-07,249
"CACNA1D+THBS1",6.00202033727015e-05,1.00957812443347e-07,1.00067055086583e-07,250
"HDAC3+SLC6A4",6.35416565162306e-05,1.07921850789339e-07,1.0695448249276e-07,251
"CD163+PARK7",0.000156500489340572,2.70127725188196e-07,2.6623840398976e-07,252
"OPRM1+POU5F1",6.56946238225542e-05,1.14970556186478e-07,1.13908613763591e-07,253
"CYP2C19+NTRK1",3.82098603174397e-05,6.27213978532382e-08,6.24425341433366e-08,254
"TYR+XBP1",7.57791014741604e-05,1.29359218892233e-07,1.28356146711361e-07,255
"BGLAP+NOX4",6.80528349326082e-05,1.17780278308111e-07,1.16811625039404e-07,256
"CACNA1D+DNMT1",4.32764069706604e-05,7.38396036537026e-08,7.34059451001912e-08,257
"RXRA+XDH",8.15788443218057e-05,1.41511105389291e-07,1.39891651040891e-07,258
"GDNF+XDH",7.90016187627307e-05,1.36516946636078e-07,1.34986249844538e-07,259
"LYN+NR1I2",4.87321964863785e-05,8.34444590092076e-08,8.28803486951912e-08,260
"BACE1+LYN",0.000115070811270712,2.01871345084648e-07,1.99348635154806e-07,261
"CCNB1+PROM1",9.08124740897076e-05,1.58360235924526e-07,1.58061130517417e-07,262
"C3+NOS2",8.02889474691426e-05,1.3828676648231e-07,1.36681081341905e-07,263
"CRH+SLC6A3",5.78748376799387e-05,-3.30363795542077e-07,-3.31199313419184e-07,264
"XBP1+XDH",5.17379063296186e-05,8.88438382862233e-08,8.82522597223101e-08,265
"CYP2C19+PRKDC",5.75231427653033e-05,9.26917510524206e-08,9.22228045041606e-08,266
"AFP+CDH5",9.02936204271176e-05,1.55881099361821e-07,1.53891980603227e-07,267
"NTRK1+PTK2B",7.68551821241914e-05,1.33322161977034e-07,1.31951983006751e-07,268
"PARK7+SREBF2",0.000133739879670802,2.23845278424228e-07,2.22799221960557e-07,269
"C3+HDAC4",9.53123620098806e-05,1.62191516772658e-07,1.59975064417672e-07,270
"ADRB2+BMP4",7.77172861538e-05,1.35291613245769e-07,1.33963402371151e-07,271
"MAPK9+THBS1",5.77505239228726e-05,1.00157052984606e-07,9.9340211390242e-08,272
"ATF6+HDAC3",6.50449172766576e-05,1.10729888369576e-07,1.09724253460897e-07,273
"GDNF+INSR",7.3417586956892e-05,1.25394958638836e-07,1.24111496857537e-07,274
"ATF6+NCF1",5.86047635542375e-05,9.95927045277512e-08,9.88405918223023e-08,275
"BACE1+XBP1",0.00010261409624901,1.75511662758865e-07,1.74049293755196e-07,276
"DNMT1+SYP",5.68934778473196e-05,5.28638018915117e-07,5.27995605126286e-07,277
"HDAC2+UGT1A1",6.0108185291341e-05,1.04316693061435e-07,1.03796830575043e-07,278
"ACE2+CDH5",9.4591589541948e-05,1.65886719805108e-07,1.63676485032127e-07,279
"NCF1+SOX9",4.89477689545881e-05,8.43303032960208e-08,8.37620949267759e-08,280
"LPL+NCF1",6.91234337164559e-05,1.17512514385965e-07,1.16560112672914e-07,281
"AURKA+RAC1",5.30219347254501e-05,8.92784097761279e-08,8.85904306580088e-08,282
"ATF6+NR1I2",5.86038200190986e-05,9.89557225050675e-08,9.82036219010496e-08,283
"TOP2A+YWHAE",9.05895801762702e-05,-1.13198266760151e-06,-1.13403892598729e-06,284
"NOS2+SIRT3",7.17037106466867e-05,1.24002230705855e-07,1.22734552521209e-07,285
"CYP2D6+SIRT3",0.000104453878158273,1.7715537625751e-07,1.74836579547311e-07,286
"ADRB2+C3",9.29556691188216e-05,1.60218948108692e-07,1.58098377944782e-07,287
"DDIT3+NOS2",6.05390630018521e-05,1.0334514433108e-07,1.02516944266995e-07,288
"BGLAP+VTN",5.58134854126147e-05,-1.19143106780406e-06,-1.1918796859467e-06,289
"FURIN+HDAC6",9.64720427300003e-05,1.65014673148001e-07,1.63468384606347e-07,290
"ADRB2+CD163",8.32980998124455e-05,1.44664743961798e-07,1.43046356870791e-07,291
"CYP2C9+SOX9",8.55718405888828e-05,1.4910304291238e-07,1.47445679110625e-07,292
"PRKDC+RXRA",9.46654332565355e-05,1.5993710200668e-07,1.57704276526616e-07,293
"LPL+RAC1",8.00711942392507e-05,1.36241171566631e-07,1.34743018298522e-07,294
"FOXM1+SYP",8.62999402968523e-05,1.48840107128123e-07,1.46991133820329e-07,295
"DPP4+NOS2",7.3854286008701e-05,1.29840503793055e-07,1.28488245043634e-07,296
"ATF6+RAC1",6.95525926464047e-05,1.18275160110315e-07,1.17092066820312e-07,297
"F2+HDAC3",6.8263907582633e-05,1.15853988957859e-07,1.14766389724963e-07,298
