"sampled_set","D_E","Syn_Bliss","Syn_add","iteration"
"GCLC+PRKCZ",0.00130464833761534,1.27040257147382e-06,1.19781584317913e-06,92
"BAX+NOS2",0.00020682616855483,2.7268092406274e-07,2.65876367255835e-07,93
"AURKB+PRKAG2",0.000291478742068474,1.17701028856665e-06,1.15937504652219e-06,94
"ADRB2+RARA",0.000326581091122713,5.8454667140051e-07,5.58456543564567e-07,95
"NOS2+SCN2A",0.000149007895366982,-4.87633312951097e-07,-4.92090791670563e-07,96
"GCLC+PTGS1",0.000182271332041406,3.39947922478601e-07,3.32740097919171e-07,97
"CTSK+GSTM1",0.000360146668675121,-4.8303474952105e-06,-4.86321781290044e-06,98
"NCOA2+RYR2",0.000148820304441299,3.33656075990341e-07,3.28177613417857e-07,99
"BTK+PROM1",0.00130182979625793,1.4838399526873e-06,1.34578836286092e-06,100
"GCLC+HSD3B2",7.50021109197085e-05,-1.42492728616439e-07,-1.43475019975803e-07,101
"GOT1+SCN2A",0.000168380531412216,2.53402284267068e-07,2.46925541680376e-07,102
"CYP17A1+NPPA",0.00015465283520677,-2.78485225990721e-07,-2.84211415180202e-07,103
"ACE2+AKR1D1",0.0011244981278572,1.04151451385537e-06,9.58080577317943e-07,104
"ACE2+NOS2",0.000121309545925374,2.30673540158044e-07,2.27384980067136e-07,105
"DLG1+GFAP",0.000271680018678722,5.54490892534787e-07,5.37747275597411e-07,106
"EIF2AK2+PROM1",0.00129331554906431,1.50918604158168e-06,1.38125623683205e-06,107
"BTK+GJA1",0.000252604373975673,4.44667574983626e-07,4.28859279533178e-07,108
"ACACA+ALDH3A1",0.000193089242014444,-4.45118914726983e-07,-4.53357591467807e-07,109
"ADCY1+EIF2AK2",0.000171913227891785,3.41704417761157e-07,3.34840635218825e-07,110
"RYR1+STAT4",0.000351604920861059,6.58034030709409e-07,6.32877697137602e-07,111
"NTRK2+XBP1",0.00133488510699609,1.43782804429282e-06,1.28914237229605e-06,112
"GLUD1+PARK7",0.000218135810721831,3.66052446354459e-07,3.56269226675643e-07,113
"APRT+FKBP1A",0.000229998698829004,3.95677865916433e-07,3.85201401997826e-07,114
"DLG1+PPP3CA",0.000142161276420305,7.30503441070951e-08,6.8582526768779e-08,115
"CALR+PARK7",0.000166546794578171,2.20454740684772e-07,2.13930729131562e-07,116
"RYR1+TRPV4",0.000243355056077976,-2.17585163997391e-07,-2.31960827212774e-07,117
"ACLY+COL1A2",0.000159391763851158,2.95211675549467e-07,2.90195760976886e-07,118
"EIF2S1+NCOA2",0.000222888787377973,3.92318309061501e-07,3.8177620742541e-07,119
"ACLY+CACNB4",0.000184562487135387,2.97500707735487e-07,2.8957050424161e-07,120
"EIF2AK2+NPPA",0.0002024783574609,3.71036833812788e-07,3.60872986604477e-07,121
"GRM5+ITGA5",0.00144827275647263,1.60600036791525e-06,1.36090860569649e-06,122
"ADRB2+PRKAG2",0.000345472761631882,6.79605408282491e-07,6.5086375666823e-07,123
"CTSK+PRKAA1",0.000219204564152142,3.75565218035945e-07,3.72431417039465e-07,124
"TRPV4+TYMS",0.000328653217613106,5.83252371177956e-07,5.56775436755252e-07,125
"CYP17A1+NPPA",0.00015465283520677,-2.78485225990721e-07,-2.84211415180202e-07,126
"NTRK2+TRPV4",0.000266239645748123,2.629583510938e-07,2.45374095930728e-07,127
"CYP11B2+NCOA2",0.000215033769979334,3.84262444530492e-07,3.74257219992735e-07,128
"GFAP+NTRK2",0.000299334030267717,5.38119478754595e-07,5.16504530145845e-07,129
"CACNB4+RARA",0.000253847735699475,3.86904913773911e-07,3.74234823574682e-07,130
"ALDH3A1+SCN2A",0.000171867803753001,2.92696366144263e-07,2.85845937142426e-07,131
"CS+RYR2",0.000246067124445193,4.40996765993518e-07,4.27738912955888e-07,132
"NR1I2+RARA",0.000299590235568137,-1.27267885652316e-06,-1.29411894034259e-06,133
"PRKCZ+SCN2A",0.00135481764315115,1.4306845199652e-06,1.29575116492031e-06,134
"ALDH3A1+GCLC",0.000121888506284917,3.81603837418254e-07,3.77918683125422e-07,135
"ACE2+RYR1",0.000180628025484131,2.94501869335662e-07,2.86475588029411e-07,136
"CYP17A1+RARA",0.000246280034409629,4.32804160843681e-07,4.21542684425624e-07,137
"NCOA2+NR1H4",0.000228780197339518,-8.63227272063227e-06,-8.64383535237323e-06,138
"CTSK+PROM1",0.0013886233133058,1.56307589382898e-06,1.32224384474799e-06,139
"DLG1+GOT1",0.000155148090759449,2.62187487054533e-07,2.56502178941354e-07,140
"CYP17A1+PROM1",0.00124592805370394,1.24627284137091e-06,1.17419872880387e-06,141
"EIF2AK2+PRKCZ",0.00135402455402123,9.43586220492065e-07,8.09034346516135e-07,142
"CALR+FKBP1A",0.000270354356130764,5.81902268814716e-07,5.64724106033587e-07,143
"CTSD+STAT4",0.000355916165742043,6.31771849723961e-07,6.0552835390304e-07,144
"PROM1+RYR2",0.00126515729586663,1.29979770713273e-06,1.20499505429361e-06,145
"GLUD1+NOS2",0.000195853510829846,2.98220323657894e-07,2.91868177515475e-07,146
"CACNB4+NCF2",0.000108312935758303,1.77032363324336e-07,1.74316970635857e-07,147
"PLA2G4A+PRKAA1",0.000160754824533926,3.18662041864926e-07,3.1642779818597e-07,148
"AURKB+CS",0.000252573177357052,4.84953562973622e-07,4.70625661330715e-07,149
"AURKB+PRKAA1",0.000102133849090302,1.88652015009616e-07,1.87318840438877e-07,150
"ITGA5+PROM1",0.00243602233880569,2.63511481557455e-06,1.15409525858201e-06,151
"ITGA5+NTRK2",0.00137491703354453,1.27644729364107e-06,1.12282527997554e-06,152
"COL1A2+EIF2AK2",0.000151620458268442,2.41268878542478e-07,2.36587322066661e-07,153
"ACACA+ADRB2",0.00027184075729314,4.8777189387561e-07,4.69390000978898e-07,154
"GFAP+XBP1",0.00138798025272402,1.37975066571983e-06,1.16662926352706e-06,155
"AKR1D1+NPPA",0.00113843165386873,8.81474624292444e-07,7.83317401720218e-07,156
"AURKB+NOS2",0.00012791393778866,2.42709529696405e-07,2.3914979319084e-07,157
"ITGA5+TYMS",0.00143738379329661,1.71872598131451e-06,1.48741450789469e-06,158
"BTK+GCLC",0.000175189793749642,2.91226215920481e-07,2.84428395613823e-07,159
"AKR1D1+PRKCZ",0.00228995233023388,2.50539154145191e-06,1.20595856645256e-06,160
"NR1I2+TYMS",0.00030131108086584,5.2465908273458e-07,5.03227865822353e-07,161
"HSD3B2+PLA2G4A",0.000161983455276959,1.02274650415346e-07,9.98308005151216e-08,162
"CALR+PPP3CA",0.000150223207464939,2.78354278626658e-07,2.73517433813097e-07,163
"ADRB2+RYR2",0.000221640614349927,5.29547745098391e-07,5.18253174486283e-07,164
"AGTR1+RARA",0.000248507848857993,4.52941583350963e-07,4.41271658324638e-07,165
"ACE2+SCN2A",0.000188640534891649,3.33631087978681e-07,3.2496729296394e-07,166
"COL1A2+XBP1",0.00125534757222912,1.28045018243927e-06,1.22799420387842e-06,167
"ACACA+NPPA",0.000225358132806774,9.85892450233727e-07,9.7363423090524e-07,168
"BTK+PRKAA1",0.000132266459920261,2.53185132526035e-07,2.51388751149051e-07,169
"BTK+PLA2G4A",0.000261588220368147,-3.82711763391441e-08,-5.51835226403341e-08,170
"NFATC1+XBP1",0.00128050087098064,1.49571993157682e-06,1.4130324823558e-06,171
"ADRB2+PRKCZ",0.00138778187771715,1.75827474646617e-06,1.5826530408436e-06,172
"PRKAA1+SCN2A",0.000123997308484891,2.27249464246349e-07,2.25580071844256e-07,173
"ITGA5+RYR2",0.00133242236111308,1.44993175454911e-06,1.34975421961503e-06,174
"APRT+CALR",0.000166058139374758,2.77391285163908e-07,2.70923465328643e-07,175
