"sampled_set","D_E","Syn_Bliss","Syn_add","iteration"
"HSPA1B",9.1516909711431e-05,NA,NA,180
"NPY",9.64428987118016e-05,NA,NA,181
"ACACA",4.84337842884264e-05,NA,NA,182
"ACLY",9.27946278737046e-05,NA,NA,183
"MAOA",7.02974228240505e-05,NA,NA,184
"PROM1",8.72252997797807e-05,NA,NA,185
"NR1H4",0.000117787614277276,NA,NA,186
"TJP1",6.3868574422532e-05,NA,NA,187
"PRL",0.000111829820473308,NA,NA,188
"ACLY",9.27946278737046e-05,NA,NA,189
"PARK7",0.000125159278041354,NA,NA,190
"SLC2A4",4.22233359866908e-05,NA,NA,191
"ACACA",4.84337842884264e-05,NA,NA,192
"NPPA",6.87940324639591e-05,NA,NA,193
"GSTP1",0.000136944777868409,NA,NA,194
"YWHAE",5.27209089691283e-05,NA,NA,195
"CEBPA",5.61535696400606e-05,NA,NA,196
"NTRK2",8.5086986117977e-05,NA,NA,197
"CALR",5.72247856440722e-05,NA,NA,198
"COMT",0.000145520589089676,NA,NA,199
"CALR",5.72247856440722e-05,NA,NA,200
"CEBPA",5.61535696400606e-05,NA,NA,201
"BTK",8.6796302197989e-05,NA,NA,202
"CTSD",0.000113197339652316,NA,NA,203
"IDO1",0.000131159025303029,NA,NA,204
"CALM1",9.49428996669388e-05,NA,NA,205
"PROM1",8.72252997797807e-05,NA,NA,206
"YWHAE",5.27209089691283e-05,NA,NA,207
"GRM5",9.7638661687105e-05,NA,NA,208
"MAOA",7.02974228240505e-05,NA,NA,209
"CEBPA",5.61535696400606e-05,NA,NA,210
"TJP1",6.3868574422532e-05,NA,NA,211
"SLC2A4",4.22233359866908e-05,NA,NA,212
"CYP1A2",3.79336865153901e-05,NA,NA,213
"CYP19A1",0.000105015150690835,NA,NA,214
"CALR",5.72247856440722e-05,NA,NA,215
"TH",6.45114498607491e-05,NA,NA,216
"SLC6A3",3.24894408255672e-05,NA,NA,217
"ACLY",9.27946278737046e-05,NA,NA,218
"GJA1",9.53745200928946e-05,NA,NA,219
"HSPA1B",9.1516909711431e-05,NA,NA,220
"AGTR1",4.39355596961732e-05,NA,NA,221
"GSTP1",0.000136944777868409,NA,NA,222
"YWHAE",5.27209089691283e-05,NA,NA,223
"IDO1",0.000131159025303029,NA,NA,224
"APOA1",5.65814467218262e-05,NA,NA,225
"CALM1",9.49428996669388e-05,NA,NA,226
"TH",6.45114498607491e-05,NA,NA,227
"TH",6.45114498607491e-05,NA,NA,228
"CYP1A2",3.79336865153901e-05,NA,NA,229
"CANX",0.000161811347513585,NA,NA,230
"YWHAE",5.27209089691283e-05,NA,NA,231
"MAOB",4.47928869068415e-05,NA,NA,232
"ACLY",9.27946278737046e-05,NA,NA,233
"NPPA",6.87940324639591e-05,NA,NA,234
"MAP1LC3B",7.2780883846546e-05,NA,NA,235
"ADRB2",5.20800805603461e-05,NA,NA,236
"ACLY",9.27946278737046e-05,NA,NA,237
"SLC2A4",4.22233359866908e-05,NA,NA,238
"CYP1A1",4.11483175254412e-05,NA,NA,239
"PARK7",0.000125159278041354,NA,NA,240
"AGTR1",4.39355596961732e-05,NA,NA,241
"MAOB",4.47928869068415e-05,NA,NA,242
"YWHAZ",9.83771752601781e-05,NA,NA,243
"YWHAZ",9.83771752601781e-05,NA,NA,244
"PPP2CA",8.63692888484202e-05,NA,NA,245
"CTSD",0.000113197339652316,NA,NA,246
"GRIA1",8.78669575971047e-05,NA,NA,247
"ITPR1",8.97971493164507e-05,NA,NA,248
"APOA1",5.65814467218262e-05,NA,NA,249
"PPP2CA",8.63692888484202e-05,NA,NA,250
"PPP2CA",8.63692888484202e-05,NA,NA,251
"IDO1",0.000131159025303029,NA,NA,252
"CYP2C9",5.56338081605379e-05,NA,NA,253
"NR1H4",0.000117787614277276,NA,NA,254
"CYP1A2",3.79336865153901e-05,NA,NA,255
"CYP1A2",3.79336865153901e-05,NA,NA,256
"MAOA",7.02974228240505e-05,NA,NA,257
"ABCG2",4.86503972633168e-05,NA,NA,258
"NPY",9.64428987118016e-05,NA,NA,259
"PPARD",6.49401391202842e-05,NA,NA,260
"AGTR1",4.39355596961732e-05,NA,NA,261
"ITPR1",8.97971493164507e-05,NA,NA,262
"CACNA1C",8.80796438891274e-05,NA,NA,263
"NR1H4",0.000117787614277276,NA,NA,264
"MAOB",4.47928869068415e-05,NA,NA,265
"GRIN2A",3.25745715548109e-05,NA,NA,266
"PPARD",6.49401391202842e-05,NA,NA,267
"CYP1A1",4.11483175254412e-05,NA,NA,268
"TAC1",5.01508124960415e-05,NA,NA,269
"CYP1A1",4.11483175254412e-05,NA,NA,270
"ADRB2",5.20800805603461e-05,NA,NA,271
"PROM1",8.72252997797807e-05,NA,NA,272
"PLG",8.89853153691611e-05,NA,NA,273
"CTSD",0.000113197339652316,NA,NA,274
"PPARD",6.49401391202842e-05,NA,NA,275
"PRL",0.000111829820473308,NA,NA,276
"SLC6A3",3.24894408255672e-05,NA,NA,277
"MAP1LC3B",7.2780883846546e-05,NA,NA,278
"ADRB2",5.20800805603461e-05,NA,NA,279
"CALR",5.72247856440722e-05,NA,NA,280
"GRIN2A",3.25745715548109e-05,NA,NA,281
"ACACA",4.84337842884264e-05,NA,NA,282
"GRM5",9.7638661687105e-05,NA,NA,283
"MAOB",4.47928869068415e-05,NA,NA,284
"PROM1",8.72252997797807e-05,NA,NA,285
"YWHAE",5.27209089691283e-05,NA,NA,286
"PRL",0.000111829820473308,NA,NA,287
"CYP2E1",6.15085839639207e-05,NA,NA,288
"CYP1A1",4.11483175254412e-05,NA,NA,289
"SLC6A3",3.24894408255672e-05,NA,NA,290
"YWHAZ",9.83771752601781e-05,NA,NA,291
"CYP1A2",3.79336865153901e-05,NA,NA,292
"SLC6A3",3.24894408255672e-05,NA,NA,293
"GSTP1",0.000136944777868409,NA,NA,294
"YWHAZ",9.83771752601781e-05,NA,NA,295
"CANX",0.000161811347513585,NA,NA,296
"GJA1",9.53745200928946e-05,NA,NA,297
"CALR",5.72247856440722e-05,NA,NA,298
"NR1H4",0.000117787614277276,NA,NA,299
"GSTP1",0.000136944777868409,NA,NA,300
"CYP1A1",4.11483175254412e-05,NA,NA,301
"CYP2C9",5.56338081605379e-05,NA,NA,302
"CALR",5.72247856440722e-05,NA,NA,303
"ACLY",9.27946278737046e-05,NA,NA,304
"CEBPA",5.61535696400606e-05,NA,NA,305
"TH",6.45114498607491e-05,NA,NA,306
"ADRB2",5.20800805603461e-05,NA,NA,307
"ADRB2",5.20800805603461e-05,NA,NA,308
"SLC2A4",4.22233359866908e-05,NA,NA,309
"GJA1",9.53745200928946e-05,NA,NA,310
"SLC6A3",3.24894408255672e-05,NA,NA,311
"MMP1",0.00112568778632216,NA,NA,312
"PLG",8.89853153691611e-05,NA,NA,313
"APOA1",5.65814467218262e-05,NA,NA,314
"NPY",9.64428987118016e-05,NA,NA,315
"BTK",8.6796302197989e-05,NA,NA,316
"CEBPA",5.61535696400606e-05,NA,NA,317
"GRM5",9.7638661687105e-05,NA,NA,318
"SLC2A4",4.22233359866908e-05,NA,NA,319
"BTK",8.6796302197989e-05,NA,NA,320
"ACLY",9.27946278737046e-05,NA,NA,321
"CYP19A1",0.000105015150690835,NA,NA,322
"CALM1",9.49428996669388e-05,NA,NA,323
"NR1H4",0.000117787614277276,NA,NA,324
"CANX",0.000161811347513585,NA,NA,325
"ITPR1",8.97971493164507e-05,NA,NA,326
"TH",6.45114498607491e-05,NA,NA,327
"CTSD",0.000113197339652316,NA,NA,328
"PLG",8.89853153691611e-05,NA,NA,329
"HSPA1B",9.1516909711431e-05,NA,NA,330
"PLG",8.89853153691611e-05,NA,NA,331
"CYP1A2",3.79336865153901e-05,NA,NA,332
"TH",6.45114498607491e-05,NA,NA,333
"CALR",5.72247856440722e-05,NA,NA,334
"CEBPA",5.61535696400606e-05,NA,NA,335
"NR1H4",0.000117787614277276,NA,NA,336
"CANX",0.000161811347513585,NA,NA,337
"CACNA1C",8.80796438891274e-05,NA,NA,338
"PARK7",0.000125159278041354,NA,NA,339
"GRIA1",8.78669575971047e-05,NA,NA,340
"ITPR1",8.97971493164507e-05,NA,NA,341
"IDO1",0.000131159025303029,NA,NA,342
"ABCB1",6.2153768681128e-05,NA,NA,343
"MAP1LC3B",7.2780883846546e-05,NA,NA,344
"GSTP1",0.000136944777868409,NA,NA,345
"MAP1LC3B",7.2780883846546e-05,NA,NA,346
"ABCB1",6.2153768681128e-05,NA,NA,347
"HSPA1B",9.1516909711431e-05,NA,NA,348
"CYP19A1",0.000105015150690835,NA,NA,349
"GRIN2A",3.25745715548109e-05,NA,NA,350
"CALM1",9.49428996669388e-05,NA,NA,351
"CALR",5.72247856440722e-05,NA,NA,352
"GRM5",9.7638661687105e-05,NA,NA,353
"PROM1",8.72252997797807e-05,NA,NA,354
"MAOA",7.02974228240505e-05,NA,NA,355
"MAOA",7.02974228240505e-05,NA,NA,356
"CYP2E1",6.15085839639207e-05,NA,NA,357
"CEBPA",5.61535696400606e-05,NA,NA,358
"YWHAE",5.27209089691283e-05,NA,NA,359
"SLC6A3",3.24894408255672e-05,NA,NA,360
"MMP1",0.00112568778632216,NA,NA,361
"APOA1",5.65814467218262e-05,NA,NA,362
"NTRK2",8.5086986117977e-05,NA,NA,363
"PARK7",0.000125159278041354,NA,NA,364
"NTRK2",8.5086986117977e-05,NA,NA,365
"PPP2CA",8.63692888484202e-05,NA,NA,366
"ITPR1",8.97971493164507e-05,NA,NA,367
"SLC2A4",4.22233359866908e-05,NA,NA,368
"ABCG2",4.86503972633168e-05,NA,NA,369
"MMP1",0.00112568778632216,NA,NA,370
"CEBPA",5.61535696400606e-05,NA,NA,371
"MMP1",0.00112568778632216,NA,NA,372
"YWHAE",5.27209089691283e-05,NA,NA,373
"CYP2E1",6.15085839639207e-05,NA,NA,374
"CYP1A1",4.11483175254412e-05,NA,NA,375
"GRIN2A",3.25745715548109e-05,NA,NA,376
"PRL",0.000111829820473308,NA,NA,377
"CYP2C9",5.56338081605379e-05,NA,NA,378
"CACNA1C",8.80796438891274e-05,NA,NA,379
"PRL",0.000111829820473308,NA,NA,380
"APOA1",5.65814467218262e-05,NA,NA,381
"GSTP1",0.000136944777868409,NA,NA,382
"MMP1",0.00112568778632216,NA,NA,383
"ACLY",9.27946278737046e-05,NA,NA,384
"ABCG2",4.86503972633168e-05,NA,NA,385
"HSPA1B",9.1516909711431e-05,NA,NA,386
"AGTR1",4.39355596961732e-05,NA,NA,387
"PRL",0.000111829820473308,NA,NA,388
"CYP19A1",0.000105015150690835,NA,NA,389
"MAOA",7.02974228240505e-05,NA,NA,390
"TH",6.45114498607491e-05,NA,NA,391
"PLG",8.89853153691611e-05,NA,NA,392
"SLC2A4",4.22233359866908e-05,NA,NA,393
"NTRK2",8.5086986117977e-05,NA,NA,394
"ACACA",4.84337842884264e-05,NA,NA,395
"ABCB1",6.2153768681128e-05,NA,NA,396
"NTRK2",8.5086986117977e-05,NA,NA,397
"SLC6A3",3.24894408255672e-05,NA,NA,398
"MMP1",0.00112568778632216,NA,NA,399
"CACNA1C",8.80796438891274e-05,NA,NA,400
"BTK",8.6796302197989e-05,NA,NA,401
"AGTR1",4.39355596961732e-05,NA,NA,402
"CYP1A1",4.11483175254412e-05,NA,NA,403
"ABCG2",4.86503972633168e-05,NA,NA,404
"CEBPA",5.61535696400606e-05,NA,NA,405
"CYP1A2",3.79336865153901e-05,NA,NA,406
"MAP1LC3B",7.2780883846546e-05,NA,NA,407
"COMT",0.000145520589089676,NA,NA,408
"TAC1",5.01508124960415e-05,NA,NA,409
"CYP2E1",6.15085839639207e-05,NA,NA,410
"TAC1",5.01508124960415e-05,NA,NA,411
"MAP1LC3B",7.2780883846546e-05,NA,NA,412
"TH",6.45114498607491e-05,NA,NA,413
"ACACA",4.84337842884264e-05,NA,NA,414
"APOA1",5.65814467218262e-05,NA,NA,415
"CALR",5.72247856440722e-05,NA,NA,416
"COMT",0.000145520589089676,NA,NA,417
"PARK7",0.000125159278041354,NA,NA,418
"PARK7",0.000125159278041354,NA,NA,419
"HSPA1B",9.1516909711431e-05,NA,NA,420
"YWHAE",5.27209089691283e-05,NA,NA,421
"SLC6A3",3.24894408255672e-05,NA,NA,422
"HSPA1B",9.1516909711431e-05,NA,NA,423
"SLC2A4",4.22233359866908e-05,NA,NA,424
"CYP19A1",0.000105015150690835,NA,NA,425
"GRIA1",8.78669575971047e-05,NA,NA,426
"IDO1",0.000131159025303029,NA,NA,427
"IDO1",0.000131159025303029,NA,NA,428
"NTRK2",8.5086986117977e-05,NA,NA,429
"PPARD",6.49401391202842e-05,NA,NA,430
"TJP1",6.3868574422532e-05,NA,NA,431
"CYP1A1",4.11483175254412e-05,NA,NA,432
"SLC2A4",4.22233359866908e-05,NA,NA,433
"TAC1",5.01508124960415e-05,NA,NA,434
"SLC2A4",4.22233359866908e-05,NA,NA,435
"ITPR1",8.97971493164507e-05,NA,NA,436
"NTRK2",8.5086986117977e-05,NA,NA,437
"SLC6A3",3.24894408255672e-05,NA,NA,438
"CYP1A2",3.79336865153901e-05,NA,NA,439
"MAOB",4.47928869068415e-05,NA,NA,440
"CS",0.000115296591699177,NA,NA,441
"TJP1",6.3868574422532e-05,NA,NA,442
"GRIN2A",3.25745715548109e-05,NA,NA,443
"YWHAE",5.27209089691283e-05,NA,NA,444
"ACLY",9.27946278737046e-05,NA,NA,445
"YWHAZ",9.83771752601781e-05,NA,NA,446
"YWHAE",5.27209089691283e-05,NA,NA,447
"ACACA",4.84337842884264e-05,NA,NA,448
"MAP1LC3B",7.2780883846546e-05,NA,NA,449
"COMT",0.000145520589089676,NA,NA,450
"NPY",9.64428987118016e-05,NA,NA,451
"NPY",9.64428987118016e-05,NA,NA,452
"ACACA",4.84337842884264e-05,NA,NA,453
"TJP1",6.3868574422532e-05,NA,NA,454
"NPPA",6.87940324639591e-05,NA,NA,455
"ADRB2",5.20800805603461e-05,NA,NA,456
"AGTR1",4.39355596961732e-05,NA,NA,457
"ABCG2",4.86503972633168e-05,NA,NA,458
"ACLY",9.27946278737046e-05,NA,NA,459
"CS",0.000115296591699177,NA,NA,460
"ITPR1",8.97971493164507e-05,NA,NA,461
"SLC6A3",3.24894408255672e-05,NA,NA,462
"CTSD",0.000113197339652316,NA,NA,463
"YWHAZ",9.83771752601781e-05,NA,NA,464
"PROM1",8.72252997797807e-05,NA,NA,465
"APOA1",5.65814467218262e-05,NA,NA,466
"ACLY",9.27946278737046e-05,NA,NA,467
"ACACA",4.84337842884264e-05,NA,NA,468
"PLG",8.89853153691611e-05,NA,NA,469
"CALM1",9.49428996669388e-05,NA,NA,470
"CYP1A2",3.79336865153901e-05,NA,NA,471
"PPP2CA",8.63692888484202e-05,NA,NA,472
"ACLY",9.27946278737046e-05,NA,NA,473
"CYP1A2",3.79336865153901e-05,NA,NA,474
"MMP1",0.00112568778632216,NA,NA,475
"GRIN2A",3.25745715548109e-05,NA,NA,476
"COMT",0.000145520589089676,NA,NA,477
"YWHAZ",9.83771752601781e-05,NA,NA,478
"HSPA1B",9.1516909711431e-05,NA,NA,479
"GRIA1",8.78669575971047e-05,NA,NA,480
"CACNA1C",8.80796438891274e-05,NA,NA,481
"ITPR1",8.97971493164507e-05,NA,NA,482
"TH",6.45114498607491e-05,NA,NA,483
"PRL",0.000111829820473308,NA,NA,484
"TH",6.45114498607491e-05,NA,NA,485
"ABCG2",4.86503972633168e-05,NA,NA,486
"ADRB2",5.20800805603461e-05,NA,NA,487
"SLC2A4",4.22233359866908e-05,NA,NA,488
"PARK7",0.000125159278041354,NA,NA,489
"ABCB1",6.2153768681128e-05,NA,NA,490
"PARK7",0.000125159278041354,NA,NA,491
"NPPA",6.87940324639591e-05,NA,NA,492
"CYP19A1",0.000105015150690835,NA,NA,493
"CACNA1C",8.80796438891274e-05,NA,NA,494
"ABCG2",4.86503972633168e-05,NA,NA,495
"NR1H4",0.000117787614277276,NA,NA,496
"CEBPA",5.61535696400606e-05,NA,NA,497
"CALM1",9.49428996669388e-05,NA,NA,498
"ITPR1",8.97971493164507e-05,NA,NA,499
"CYP2C9",5.56338081605379e-05,NA,NA,500
"CACNA1C",8.80796438891274e-05,NA,NA,501
"TAC1",5.01508124960415e-05,NA,NA,502
"PARK7",0.000125159278041354,NA,NA,503
"ACACA",4.84337842884264e-05,NA,NA,504
"TH",6.45114498607491e-05,NA,NA,505
"MAP1LC3B",7.2780883846546e-05,NA,NA,506
"YWHAE",5.27209089691283e-05,NA,NA,507
"AGTR1",4.39355596961732e-05,NA,NA,508
"CS",0.000115296591699177,NA,NA,509
"CALR",5.72247856440722e-05,NA,NA,510
"TAC1",5.01508124960415e-05,NA,NA,511
"CYP2C9",5.56338081605379e-05,NA,NA,512
"TH",6.45114498607491e-05,NA,NA,513
"ITPR1",8.97971493164507e-05,NA,NA,514
"PROM1",8.72252997797807e-05,NA,NA,515
"CACNA1C",8.80796438891274e-05,NA,NA,516
"COMT",0.000145520589089676,NA,NA,517
"MAP1LC3B",7.2780883846546e-05,NA,NA,518
"ABCB1",6.2153768681128e-05,NA,NA,519
"CALM1",9.49428996669388e-05,NA,NA,520
"PRL",0.000111829820473308,NA,NA,521
"GRIN2A",3.25745715548109e-05,NA,NA,522
"CACNA1C",8.80796438891274e-05,NA,NA,523
"CANX",0.000161811347513585,NA,NA,524
"ACLY",9.27946278737046e-05,NA,NA,525
"PRL",0.000111829820473308,NA,NA,526
"ACACA",4.84337842884264e-05,NA,NA,527
"MAOA",7.02974228240505e-05,NA,NA,528
"PRL",0.000111829820473308,NA,NA,529
"GRIN2A",3.25745715548109e-05,NA,NA,530
"COMT",0.000145520589089676,NA,NA,531
"PARK7",0.000125159278041354,NA,NA,532
"YWHAE",5.27209089691283e-05,NA,NA,533
"GRIN2A",3.25745715548109e-05,NA,NA,534
"YWHAZ",9.83771752601781e-05,NA,NA,535
"BTK",8.6796302197989e-05,NA,NA,536
"PPARD",6.49401391202842e-05,NA,NA,537
"YWHAE",5.27209089691283e-05,NA,NA,538
"CACNA1C",8.80796438891274e-05,NA,NA,539
"YWHAZ",9.83771752601781e-05,NA,NA,540
"GJA1",9.53745200928946e-05,NA,NA,541
"GRIA1",8.78669575971047e-05,NA,NA,542
"CANX",0.000161811347513585,NA,NA,543
"NPY",9.64428987118016e-05,NA,NA,544
"CYP1A1",4.11483175254412e-05,NA,NA,545
"HSPA1B",9.1516909711431e-05,NA,NA,546
"NTRK2",8.5086986117977e-05,NA,NA,547
"SLC6A3",3.24894408255672e-05,NA,NA,548
"ACACA",4.84337842884264e-05,NA,NA,549
"CYP1A1",4.11483175254412e-05,NA,NA,550
"GSTP1",0.000136944777868409,NA,NA,551
"CYP19A1",0.000105015150690835,NA,NA,552
