"sampled_set","D_E","Syn_Bliss","Syn_add","iteration"
"ADCY1+MGLL+RYR1",0.00045017130463676,-2.27668698549177e-06,-2.33036504670991e-06,144
"ADCY1+NFATC1+NPPA",0.000226162265320129,3.11969470812024e-07,2.9523445332913e-07,145
"ALDH3A1+CS+MECP2",0.000785254532383206,8.48869423042409e-06,8.352835876968e-06,146
"GFAP+GRM5+KCNH2",0.000794454972320557,1.769567214982e-07,-1.46690771751778e-08,147
"CALR+GJA1+KCNJ11",0.0025343193145787,8.40946231972506e-06,7.84975612955208e-06,148
"AGTR1+GFAP+SCN2A",0.000348453331620258,1.01808567998241e-06,9.81071210492956e-07,149
"GAD1+PRKAG2+RARA",0.0010906503504523,5.46680482915729e-06,5.15827607083796e-06,150
"ACACA+AGTR1+EIF2AK2",0.000302618549900546,1.17203761340612e-06,1.14291589337068e-06,151
"COL1A2+CYP11B2+NPPA",0.000283703191940821,1.00932332380843e-07,7.67666983314541e-08,152
"AKR1D1+GRM5+TRPV4",0.00138516923588483,2.84806775141533e-06,2.4661485430455e-06,153
"TFRC+TRPV4+XBP1",0.00161445634748392,1.07745023847361e-06,5.52195407066414e-07,154
"AURKB+PRKAA1+RARA",0.000287741059154301,8.36114276370203e-07,8.15923421382259e-07,155
"BGLAP+EIF2AK2+IDO1",0.000744722967648381,1.49766239354587e-06,1.3715893679711e-06,156
"ACE2+ACLY+GLUD1",0.000323754986875313,-2.63607777810648e-05,-2.64002584553502e-05,157
"EIF2AK2+GFAP+MT-CYB",0.000604823177254299,2.33047812214782e-06,2.22097794799758e-06,158
"ACE2+COL1A2+PRKAG2",0.000328327382682958,1.30567901279743e-06,1.2770958592867e-06,159
"ALDH3A1+NR1H4+RARA",0.000417471589574947,3.21123537760926e-07,2.6748473869187e-07,160
"GFAP+HSD3B2+KCNH2",0.000613950703765354,-1.3671663215975e-06,-1.45162432729773e-06,161
"GCK+GCLC+SLC6A4",0.000369580676846337,1.39464378867693e-06,1.36015647245191e-06,162
"PRKAG2+TAC1+XBP1",0.00291562384247945,7.34104926125578e-06,4.97838117419214e-06,163
"GFAP+GLUL+MGLL",0.000574430295772754,-4.69407052217097e-06,-4.7981151579668e-06,164
"BGLAP+GJA1+MGLL",0.000534957580619944,1.73376849199602e-06,1.64835192628665e-06,165
"GCK+KEAP1+PROM1",0.00151754790618963,3.77853930144667e-06,3.36616617724328e-06,166
"ADRB2+NOS2+TYMS",0.000369236799264816,2.19686194324886e-06,2.15737644149172e-06,167
"ACLY+AURKB+GABRB3",0.000417149692858443,5.43911979677958e-06,5.38672779459848e-06,168
"CALR+TYMS+XBP1",0.00149701646446088,-1.29575893026423e-06,-1.6633459406501e-06,169
"GOT1+PRKAA1+TFRC",0.000334649600939207,-4.15664538566674e-07,-4.36123234082153e-07,170
"CACNB4+GLUD1+NPPA",0.00031801915023677,1.07028565110578e-06,1.03874156442973e-06,171
"ACLY+GABRB3+NR1I2",0.000442304421785056,1.23914711347428e-06,1.17720593861836e-06,172
"APRT+CYP17A1+MGLL",0.000413976977126529,1.74013939346906e-06,1.7006224105609e-06,173
"ACACA+ADCY1+CS",0.000349530059063574,-9.83602572901532e-06,-9.87639574745458e-06,174
"AGXT2+NR1I2+NTRK2",0.000490874481961612,1.66398587386762e-06,1.58994162480219e-06,175
"GLUD1+ITGA5+PPP3CA",0.00145549928684985,3.36783418086739e-06,3.1086443584849e-06,176
"KEAP1+NR1I2+SCN1A",0.000276631682622486,8.20041304638863e-07,7.95178676571417e-07,177
"ADRB2+MECP2+NCOA2",0.000759401538172888,1.94278590248675e-06,1.8183326847554e-06,178
"BAX+DRD2+GFAP",0.000582277679770149,1.71685255356824e-06,1.60605868171348e-06,179
"BGLAP+KCNQ2+SCN2A",0.000446566822731143,1.70428902773745e-05,1.6984936550557e-05,180
"BAX+RYR2+SCN1A",0.000315425531858926,-1.76846848376488e-06,-1.79932217669876e-06,181
"NCF2+PCNA+TRPV4",0.000443665855279773,2.98667857889789e-07,2.45348191207917e-07,182
"KCNQ2+PPP3CA+SCN2A",0.000383436047112329,1.60770008311717e-05,1.60389714958242e-05,183
"EIF2S1+SDHA+TRPV4",0.00102814242320093,2.73837340158956e-06,2.49979329758343e-06,184
"RARA+RYR2+TRPV1",0.00189332499746064,4.40248923261333e-06,3.95716564371984e-06,185
"GLUD1+PLA2G4A+TFRC",0.000561311795786001,2.03652112584773e-06,1.93629545586216e-06,186
"DPP4+NCF2+NR1I2",0.00168049325948416,4.10237059611518e-06,3.86117905271099e-06,187
"ACACA+ACE2+HK2",0.000452213146352576,1.62807226999906e-06,1.5671111951443e-06,188
"NR1I2+TRPV4+TYMS",0.000445503970962102,1.56628188985319e-06,1.50177976032673e-06,189
"ACLY+DLG1+GABRB3",0.000421610067371514,1.31910466327767e-06,1.26392143451337e-06,190
"EIF2AK2+GOT1+SCD",0.000375731100477172,6.55628587531432e-07,6.14382674068992e-07,191
"RYR2+SCN2A+TAC1",0.00168654336192453,2.31736417610762e-06,2.02677208638313e-06,192
"ADRB2+CTSK+GATM",0.000989575831596645,4.00454824123209e-06,3.75494799076392e-06,193
"ADCY1+AKR1D1+NPPA",0.00120326969848472,2.27371106242824e-06,2.10329885563798e-06,194
"ACACA+PRKCZ+SCN1A",0.00144983274198052,2.89160375321895e-06,2.63068868289196e-06,195
"ABCG2+APRT+EIF2S1",0.00168825126398164,3.76397948076423e-06,3.43592649765245e-06,196
"CTSD+HPRT1+NR1I2",0.000641584629980874,2.3604317297421e-06,2.25591896818589e-06,197
"CTSK+HSD3B2+SDHA",0.000950977367344952,2.5087970259019e-06,2.34493158957072e-06,198
"ACLY+CYP11B2+RYR1",0.000363559815621195,1.18663327375312e-06,1.14339766865701e-06,199
"ADH1B+FKBP1A+HK2",0.000409336074152611,2.60540987007118e-07,2.19656095978848e-07,200
"GJA1+NOS2+TFRC",0.000436796920364135,2.35873624743199e-07,1.84372375700015e-07,201
"AGTR1+AURKB+SCD",0.000358099687029045,1.21720803702985e-06,1.18073282551201e-06,202
"CFTR+NOS2+SLC6A4",0.00175828566979852,4.04265258380221e-06,3.86057428880537e-06,203
"AKR1D1+KCNQ2+PROM1",0.00244312556911908,5.30563981970822e-06,3.59805986593909e-06,204
"ACLY+GABRG2+GCLC",0.000286892465815702,6.61808883473114e-07,6.35532150794482e-07,205
"DLG1+NR1H4+XDH",0.000492964787317973,2.02545857685976e-06,1.94945814102621e-06,206
"ADH1B+PLA2G4A+STAT4",0.000398087517951007,5.73262491809778e-07,5.36153245023208e-07,207
"ACACA+AKR1D1+FKBP1A",0.00134369812463886,3.30345830612533e-06,2.97165358442708e-06,208
"CS+CTSK+HPRT1",0.000791106120702656,3.61443523932969e-06,3.42627746208191e-06,209
"ACACA+CAMP+COL1A2",0.00145471801731989,2.76139001187392e-06,2.53373253178424e-06,210
"ALDH3A1+NOS2+STAT4",0.000355543108528589,6.4394009935409e-07,6.15192905617512e-07,211
"CYP17A1+GLUL+KCNQ2",0.000388693773006321,1.17582496950153e-06,1.13163150561313e-06,212
"CS+CTSK+RYR2",0.000450482174673805,1.47891327750838e-06,1.41568841349748e-06,213
"ADRB2+GLUD1+TAC1",0.00179550184916299,4.42170225312122e-06,3.95790581442235e-06,214
"PRKAG2+RARA+STAT4",0.000640156599881703,9.55860609774817e-07,8.20761159037176e-07,215
"KEAP1+PRKAG2+SCN1A",0.000364235491233322,5.65783060402225e-07,5.26867533712227e-07,216
"CTSK+PRKAG2+TFRC",0.000669504211214922,2.53274035655338e-06,2.38545900599352e-06,217
"ACLY+ADRB2+RARA",0.000443556265187439,1.81944273269785e-06,1.75560936999108e-06,218
"CS+KEAP1+PTH",0.000553437508389876,1.87624715264345e-06,1.78605368017504e-06,219
"ADRB2+CACNB4+SLC6A3",0.000490555975679596,-4.00933159894201e-07,-4.69573641193044e-07,220
"AKR1D1+GLUD1+GSR",0.00150494151502223,7.02154198617411e-06,6.50051955197739e-06,221
"AURKB+NFATC1+TRPV4",0.000299020932682637,1.02136939483799e-06,9.93288913120338e-07,222
"PRKAG2+TRPV4+TYMS",0.000535786331511301,4.00535088862508e-06,3.91202055582962e-06,223
"CALR+GFAP+TYMS",0.000465950526981618,2.1188662526761e-06,2.04915546631046e-06,224
"ALDH3A1+GAD1+TRPV4",0.000846799751388017,-5.61925896660487e-05,-5.6345448342876e-05,225
"ACACA+CTSK+GATM",0.00097958924526198,4.72560099229469e-06,4.48505255612464e-06,226
"CACNB4+DRD2+EIF2S1",0.00046308425290964,1.33291589432538e-06,1.2691147284194e-06,227
"KEAP1+SOD2+TYMS",0.000509486770907341,4.02374829033825e-06,3.94396204983494e-06,228
"GJA1+KCNQ2+PTGS1",0.000482569847418901,1.13704683225579e-05,1.12987417003607e-05,229
"CALR+CS+GABRB3",0.000479339515116695,1.42663152558065e-06,1.35334082751459e-06,230
"EIF2AK2+GABRB3+PARK7",0.000381752801176916,9.40588238185214e-07,8.97842904246104e-07,231
"ACACA+MGLL+PARK7",0.000483279454660646,1.0741479260501e-06,1.01000005114926e-06,232
"PPP3CA+PROM1+RARA",0.00141855583605344,3.01852041806328e-06,2.73524705984851e-06,233
"AURKB+HK2+RYR1",0.000428997729743918,1.74734640900898e-06,1.69372702896187e-06,234
"DPP4+ITGA5+SLC6A4",0.00284091762801031,3.10284970428398e-06,1.01208688330079e-06,235
"CAMP+GLUL+XBP1",0.00260816396964469,6.04784030278083e-06,4.21464790556492e-06,236
"ADRB2+ALDH2+NCOA2",0.000292755333256012,7.40495433859678e-07,7.13549016873039e-07,237
"EIF2AK2+NR1H4+RYR1",0.000378711517662667,1.29435424489621e-06,1.24827692138396e-06,238
"ADRB2+HSD3B2+KCNH2",0.000581645555346899,1.28588185022149e-06,1.21679044529088e-06,239
"CALR+GJA1+SLC6A3",0.00052203918574445,2.08651478728061e-06,2.00541012496114e-06,240
"ALDH3A1+NCOA2+SLC6A3",0.000413526932661612,4.52627068714406e-07,4.11251671383894e-07,241
"GCLC+GSR+NPPA",0.000447291236823966,-5.43146482812062e-06,-5.48271623113106e-06,242
"AKR1D1+MGLL+XBP1",0.0025461738295911,5.1095016059266e-06,3.19569451256996e-06,243
"ATF4+GJA1+KCNJ11",0.00251259997934694,8.19301669863215e-06,7.68554239860553e-06,244
"AGXT2+EIF2AK2+KEAP1",0.000443768950305179,-3.02275580010836e-06,-3.08146704941503e-06,245
"ADCY1+ITGA5+XBP1",0.00252953110658094,5.89370827575042e-06,4.2227374313919e-06,246
"KEAP1+MGLL+NOS2",0.000419479843068227,1.58534512617603e-06,1.54439009847351e-06,247
"ADRB2+GLUD1+PPP3CA",0.000342788095243685,3.83356395627921e-07,3.47698470348767e-07,248
"DLG1+DPP4+PTGS1",0.00174392332594631,4.41728081945758e-06,4.07277306757603e-06,249
"DLG1+PCNA+XBP1",0.00156978154225151,3.7338330534098e-06,3.27838647018464e-06,250
"GABRB3+PARK7+PROM1",0.00145740333072597,1.07093506396261e-06,7.34727814810654e-07,251
"ACE2+CYP17A1+SDHA",0.000872260478412268,3.18408277122373e-06,3.0766456978748e-06,252
"GABBR1+GJA1+PTGS1",0.000772601403775219,2.84243252057781e-06,2.69330158408909e-06,253
"GLUD1+PRKCZ+SOD2",0.00163673500512707,5.23953419784284e-06,4.72198716339189e-06,254
"BTK+CYP17A1+MECP2",0.000724545566104795,-9.65358895155255e-07,-1.06974094293832e-06,255
"ACACA+CACNB4+KEAP1",0.000287937356076018,9.30351412797847e-07,9.03887087955191e-07,256
"CS+ITGA5+KEAP1",0.00150782463477406,3.39012486350043e-06,3.05807110789758e-06,257
"ADCY1+GFAP+PRKAG2",0.000445682879846809,2.42934570215958e-06,2.36935561848117e-06,258
"CALR+NR1H4+TRPV4",0.000416432497540642,1.30259630914953e-06,1.24624614195046e-06,259
"GABRG2+SCN2A+XBP1",0.00140578720274764,-2.52799274144122e-05,-2.55591110663866e-05,260
"EIF2AK2+NCF2+SCN2A",0.00025697620724785,9.25753001479457e-07,9.0546335251851e-07,261
"ADCY1+TRPV4+TYMS",0.000392930950687487,1.36376065218435e-06,1.31644534906439e-06,262
"BAX+GCK+PRKCZ",0.00166553575459416,1.34044501863828e-05,1.28570206987533e-05,263
"CYP17A1+PRKAG2+RARA",0.0004507125343165,1.1375335132735e-06,1.07617381217562e-06,264
"NR1I2+RYR1+TFRC",0.000477918127240184,1.77376881638214e-06,1.7059168095912e-06,265
"EIF2AK2+RYR2+SCN1A",0.000260642029021541,8.05999210262698e-07,7.83853326358219e-07,266
"ACLY+NR1I2+RARA",0.000416463031575498,-1.43070774560883e-07,-1.99344171281091e-07,267
"NPPA+NR1H4+PRKAA1",0.000278649022164901,1.96540774544118e-07,1.76591834710749e-07,268
"HK2+KEAP1+RARA",0.000513285275722031,-1.92411065191855e-07,-2.74390928867163e-07,269
"ACLY+PLA2G4A+TYMS",0.000447336460513648,1.68798371713574e-06,1.62297057204608e-06,270
"ADH1B+SLC6A3+STAT4",0.000534388656203477,4.55597479187553e-07,3.84031394351503e-07,271
"AKR1D1+GSTM1+SCN2A",0.00131601010002891,2.76865059256615e-06,2.46944177573205e-06,272
"ADRB2+MECP2+TRPV4",0.000834923054500947,2.73528945926582e-06,2.55930555959072e-06,273
