"sampled_set","D_E","Syn_Bliss","Syn_add","iteration"
"CYP19A1+HDAC4",0.000159723098546727,2.78767579797723e-07,2.73051090959875e-07,90
"PPARD+PRKCB",9.55359301615388e-05,1.65855309264273e-07,1.63879056658267e-07,91
"SLC6A4+TJP1",0.000101974693791473,1.76530169926359e-07,1.74107506412113e-07,92
"ADRB2+MAPK9",7.72865482926433e-05,1.3359797168544e-07,1.32292106602705e-07,93
"OPRM1+SLC6A3",6.98975477134711e-05,9.76805760499744e-07,9.75622089449679e-07,94
"AFP+AGTR1",8.26532260993496e-05,1.43640298766456e-07,1.4194545283619e-07,95
"PARK7+PTK2B",0.000173885811635688,2.99506593082199e-07,2.93444742616167e-07,96
"ADRB2+BTK",0.000139976269302511,1.10440690259672e-06,1.09988654417581e-06,97
"HTR2A+PPARD",0.000120648615541952,2.08628509357212e-07,2.05024107469143e-07,98
"COMT+FURIN",0.000221843519223053,3.84968923405893e-07,3.73916778206862e-07,99
"CALM1+F2",0.000137822085598982,2.36783888052372e-07,2.32734910343702e-07,100
"ITPR1+RXRA",0.000136964704158027,2.37683875581318e-07,2.33469328536628e-07,101
"HDAC4+SLC2A4",9.68281918386493e-05,1.7225750992278e-07,1.69959087026328e-07,102
"CYP2C9+TAC1",0.000105966010932157,1.84180356299635e-07,1.8139027557762e-07,103
"CEBPA+TFAM",0.000114215236985404,2.01397169719009e-07,1.98147926511183e-07,104
"AGTR1+CYP2C19",5.38803350850214e-05,8.79319800306533e-08,8.74988950183564e-08,105
"GRIN2A+PTK2B",7.98557890330232e-05,-1.15029368641384e-06,-1.15187137350592e-06,106
"ABCB1+SLC6A4",9.76805611224707e-05,-2.40286180364091e-06,-2.40521942118654e-06,107
"F2+YWHAZ",0.00014126436415085,2.44933306303707e-07,2.40737868972829e-07,108
"BGLAP+CYP1A2",8.56551018090235e-05,1.47394765059872e-07,1.45590038580501e-07,109
"NPY+YWHAE",0.000149420435489933,2.61712366333988e-07,2.56627809003263e-07,110
"ABCB1+ACACA",0.00010777246887661,-2.81207375074644e-06,-2.81508409294418e-06,111
"FOXM1+PRL",0.000157529660145039,5.76046910172323e-08,5.24999571593909e-08,112
"ADRB2+SLC6A4",8.93070979995914e-05,-7.03018921077714e-07,-7.04994423283978e-07,113
"ITPR1+TYR",0.00014855499994082,2.57145877369247e-07,2.51892209091054e-07,114
"LPL+PROM1",0.000137391199589221,2.36801776520856e-07,2.32446316084101e-07,115
"CYP2D6+PARK7",0.000197621993048513,3.38901409713266e-07,3.29873315330076e-07,116
"BACE1+HSPA1B",0.000177118732928916,3.14369133058712e-07,3.06563174401475e-07,117
"FURIN+GJA1",0.00017161693725809,3.00647410744759e-07,2.93403810025517e-07,118
"CALM1+NOS2",0.000132894091523061,-1.47984029919002e-06,-1.48358435114737e-06,119
"CYP7A1+PARK7",0.000168944686482209,2.87727870085241e-07,2.82283050268006e-07,120
"PRL+SLC6A3",0.00014456558556819,2.49957557652003e-07,2.46324269315146e-07,121
"CACNA1D+SLC2A4",6.96831140031273e-05,1.17804302646185e-07,1.16649784609457e-07,122
"DRD1+PLG",0.000124336232999345,2.09589256616738e-07,2.06461916119061e-07,123
"ABCG2+FOXM1",9.44592075188266e-05,1.63691302179636e-07,1.61470540938069e-07,124
"ABCG2+TYR",0.000107340400286926,1.86890946496376e-07,1.84044608331213e-07,125
"ACACA+HSPA1B",0.000140191558778979,2.45297289369617e-07,2.40864779121885e-07,126
"GDNF+GRIN2A",7.70660727198447e-05,1.31180875384551e-07,1.29735809872855e-07,127
"CYP2C9+PRKCB",8.62112380576319e-05,1.47210955647736e-07,1.45517912497617e-07,128
"CYP2C9+MAP1LC3B",0.000128632510613458,2.21867684113697e-07,2.17818606373932e-07,129
"CYP19A1+HDAC4",0.000159723098546727,2.78767579797723e-07,2.73051090959875e-07,130
"CTSD+SIRT3",0.000145589205221675,2.49304546784401e-07,2.45665682463425e-07,131
"BTK+CYP2C9",0.000142671040599063,2.45759049333216e-07,2.40930240535953e-07,132
"ABCG2+TYR",0.000107340400286926,1.86890946496376e-07,1.84044608331213e-07,133
"NPY+PTGS1",0.000233991071504791,4.10129664230041e-07,3.96902398169807e-07,134
"CALR+SLC6A3",8.98691066985036e-05,1.56739430101638e-07,1.54880228864229e-07,135
"ACLY+BGLAP",0.000141035627401309,6.69589053536868e-07,6.65174272551639e-07,136
"APOA1+PTK2B",0.000105195015027704,1.83219868388207e-07,1.80479454159332e-07,137
"HDAC4+NPPA",0.000123439022323812,2.13837890949975e-07,2.10093094921149e-07,138
"ADRB2+ATF6",9.16695283902369e-05,1.58998625821027e-07,1.5694497790264e-07,139
"SCD+YWHAE",9.81037131875251e-05,1.67460062150404e-07,1.65076142422116e-07,140
"CYP1A2+DPP4",7.27791819084e-05,5.55774621435745e-07,5.54473836622549e-07,141
"ACLY+GRIN1",0.00012707810263346,2.13190872067059e-07,2.10029039382498e-07,142
"PTK2B+TJP1",0.000112494478327396,1.95908405498102e-07,1.92815053146056e-07,143
"ACLY+GRIN1",0.00012707810263346,2.13190872067059e-07,2.10029039382498e-07,144
"PTK2B+TH",0.00011313836065785,1.96946434161127e-07,1.93821945382311e-07,145
"CACNA1C+NPPA",0.000156280744963433,-5.86872035746033e-07,-5.9293138965355e-07,146
"MAOA+NOS1",0.000103267184797029,1.81579885571992e-07,1.79274798783879e-07,147
"ACACA+CYP2D6",0.000120768529189186,2.05396875396779e-07,2.01903208929544e-07,148
"CYP1A1+TYR",9.9824343505639e-05,1.72474986626092e-07,1.70067564919663e-07,149
"GRIN1+SLC6A3",6.66742313819579e-05,1.12451863265584e-07,1.11344836017935e-07,150
"SLC6A3+SYP",7.35492791132941e-05,5.55544843905409e-07,5.54228839266813e-07,151
"MAOB+PTGS1",0.000182257543692943,3.19529792625062e-07,3.13386391281867e-07,152
"MAP1LC3B+SIRT3",0.000104031792250714,-8.9295185390359e-07,-8.952914827276e-07,153
"MMP1+PARK7",0.00125214005295315,1.43387886031299e-06,1.29298858964066e-06,154
"GRIA1+NOS1",0.000120865342611687,2.10779040776821e-07,2.07897840387439e-07,155
"FOXM1+GRIN2A",7.83536141156782e-05,1.33189788864563e-07,1.31702846295489e-07,156
"CEBPA+CYP2C9",0.000111980654828314,1.96401064633811e-07,1.93277027715766e-07,157
"BGLAP+GJA1",0.000141047617543522,-1.89819028295624e-06,-1.90272780442591e-06,158
"PARK7+TYR",0.000184406413361704,7.48499468627983e-07,7.41176905072471e-07,159
"ABCG2+TYR",0.000107340400286926,1.86890946496376e-07,1.84044608331213e-07,160
"CACNA1D+CS",0.000142869702836723,2.33135475258273e-07,2.29982905719517e-07,161
"GRIA1+PRKCB",0.000118070105909363,-2.26089712840327e-07,-2.28763672338594e-07,162
"CS+SIRT3",0.000147691544665096,2.52459426253182e-07,2.48753079024056e-07,163
"COMT+NR1I2",0.000165729095104816,1.13816800062505e-06,1.13539246993088e-06,164
"CYP7A1+TJP1",0.000107554434570889,1.85513240325008e-07,1.82734757769865e-07,165
"NCF1+PARK7",0.000141471458597331,-2.75885233891326e-06,-2.76123955444962e-06,166
"ACACA+CEBPA",0.000104339080199911,-2.45553998690085e-07,-2.48273728575832e-07,167
"BACE1+PPARD",0.000147919803161867,-2.31005691542219e-06,-2.31559600150089e-06,168
"ACLY+PARK7",0.000219182603884982,1.24031207859865e-06,1.22869796992386e-06,169
"DRD1+GSTP1",0.00017280194424818,7.17523515381124e-07,7.12710665706773e-07,170
"GJA1+YWHAE",0.000147922439007298,-1.67961823338558e-07,-1.72990054725375e-07,171
"MAOB+TFAM",0.000102833494283971,1.79679832346125e-07,1.77087958297406e-07,172
"BACE1+SLC2A4",0.000127743961769733,2.28967190429863e-07,2.25365739958683e-07,173
"CYP1A1+RYR2",0.000115701624958775,1.97260184964243e-07,1.94200432845903e-07,174
"ADRB2+CYP2C19",6.20379567541907e-05,1.01113067807468e-07,1.00599700014747e-07,175
"CALR+DRD1",9.25248428130798e-05,1.57612588869149e-07,1.55601454943088e-07,176
"ACACA+CYP2E1",0.000111847616576788,1.90822741796826e-06,1.90524832444083e-06,177
"CYP2C9+NCF1",7.483335732128e-05,1.27190177279246e-07,1.26129050315171e-07,178
"GRIN2A+TFAM",9.05907469876954e-05,1.545408934156e-07,1.526560140519e-07,179
"MAOB+NR1I2",6.3974342940698e-05,1.09196828468328e-07,1.08342488647217e-07,180
"NPPA+NR1H4",0.000186901385841542,3.27842185288141e-07,3.19739100307359e-07,181
"ABCB1+CYP7A1",0.000105407141635094,-2.47048553392304e-07,-2.49752436620732e-07,182
"TH+UGT1A1",0.000114207317283288,1.96374328353954e-07,1.93180838214957e-07,183
"MAOA+PTK2B",0.000119362883862717,6.35776908231023e-07,6.32372186948338e-07,184
"MAP1LC3B+SYP",0.000113481586742181,1.98041481214162e-07,1.95093447175054e-07,185
"HSPA1B+MAPK9",0.000116361215614313,-2.27575011724213e-07,-2.29869722812026e-07,186
"DPP4+ITPR1",0.000124303332425524,2.1824078866306e-07,2.1516155268575e-07,187
"BGLAP+TAC1",9.7893877626043e-05,1.69625841262011e-07,1.67239874948599e-07,188
"ACACA+CYP2C9",0.000104243245345748,1.78347452695071e-07,1.7565289678334e-07,189
"HTR2A+PLG",0.000144732202922326,2.48374231182069e-07,2.4343523896686e-07,190
"FOXM1+YWHAZ",0.000144272002191581,2.51977873122478e-07,2.4748721683121e-07,191
"CACNA1D+PARK7",0.000152749149836984,2.50165809956293e-07,2.46743563803165e-07,192
"GSTP1+PARK7",0.000260405574925793,-1.68134107447759e-06,-1.6984809839693e-06,193
"CACNA1C+NPPA",0.000156280744963433,-5.86872035746033e-07,-5.9293138965355e-07,194
"ADRB2+CALR",0.00010949738681254,1.95500879596189e-07,1.92520608122138e-07,195
"DRD1+IDO1",0.000166577603461948,2.78731957403799e-07,2.74122444854363e-07,196
"COMT+CYP2D6",0.000231112052984983,1.34691190171177e-05,1.34586222034772e-05,197
"HDAC4+NTRK2",0.000139763112046554,2.45860865000225e-07,2.41229163644441e-07,198
"NR1H4+PRKCB",0.000148471807343897,2.55865584386505e-07,2.52281082024908e-07,199
"ACACA+RXRA",9.55299210020355e-05,1.64324395979243e-07,1.62051200569557e-07,200
"NTRK2+PROM1",0.000172612405458517,3.07541298649738e-07,3.00119560758816e-07,201
"CYP2C19+PPARD",7.49187099781112e-05,1.21934496943865e-07,1.21294363997215e-07,202
"HTR2A+PPP2CA",0.000142111001831147,2.43054462223391e-07,2.38260668528056e-07,203
"MMP1+SIRT3",0.00115893432652403,1.13652689959221e-06,1.10034031497452e-06,204
"PPP2CA+SLC6A3",0.000119061793073305,2.05869489233734e-07,2.03063399317749e-07,205
"CYP2D6+YWHAE",0.000125064013198672,2.14065446701994e-07,2.10262537714279e-07,206
"ABCG2+XDH",8.20111821211444e-05,-1.14240362436568e-06,-1.1440822998976e-06,207
"FOXM1+PPP2CA",0.000131811464785692,-2.01221248996575e-07,-2.05163777300399e-07,208
"IDO1+MAPK9",0.000156498540720196,2.68628495891932e-07,2.6533979147203e-07,209
"GRM5+SYP",0.000139883727340862,1.74341111880416e-06,1.73945620529636e-06,210
"CALM1+TFAM",0.000153068068018403,2.67142662990771e-07,2.61648932631253e-07,211
"MAOA+NOS1",0.000103267184797029,1.81579885571992e-07,1.79274798783879e-07,212
"NOS1+NTRK2",0.000117223971467961,-6.50711780458835e-07,-6.53501824210423e-07,213
"ADRB2+SIRT3",8.43706776112452e-05,1.4607134068978e-07,1.44397164003607e-07,214
"ACLY+NR1I2",0.000112055246930365,1.89275393913668e-07,1.87505511450858e-07,215
"NTRK2+OPRM1",0.00012258684258093,1.07047159481066e-06,1.06737166449822e-06,216
"BACE1+MAOA",0.00015500269923685,-5.83987593283375e-07,-5.89983630283619e-07,217
"CYP2D6+IDO1",0.000203631038074858,3.48631953195344e-07,3.39171079999367e-07,218
"AGTR1+CDH5",9.56651534139707e-05,1.67851715193734e-07,1.65586221623215e-07,219
"NOS2+TAC1",8.97418920142723e-05,1.5828099697579e-07,1.56303310960837e-07,220
"GSTP1+PARK7",0.000260405574925793,-1.68134107447759e-06,-1.6984809839693e-06,221
"ADRB2+CYP1A1",9.33900778610219e-05,1.6382278289484e-07,1.61679775234624e-07,222
"GDNF+NTRK2",0.000130529709744365,1.08473288018551e-06,1.08095827122678e-06,223
"NCF1+SLC2A4",6.14025185463607e-05,1.06567792701462e-07,1.05762449242874e-07,224
"MAOB+XDH",7.9435323909971e-05,1.39115417963076e-07,1.37569845404251e-07,225
"MMP1+NPPA",0.00119566506895197,1.26069076800128e-06,1.18325016584819e-06,226
"CTSD+PRKCB",0.000143872678991741,2.46872166265177e-07,2.43427354829073e-07,227
"MAPK9+SLC2A4",6.74143012885375e-05,1.17848391489872e-07,1.16789676152251e-07,228
"CYP2D6+GJA1",0.000167791920156146,2.91438006616573e-07,2.84558371421717e-07,229
"CYP2C9+IDO1",0.000187108394753333,3.22858165868745e-07,3.15561289765398e-07,230
"GRIA1+MAP1LC3B",0.000160922275270647,2.80828861831672e-07,2.74433826996656e-07,231
"CEBPA+LPL",0.000106270235893269,1.86016701486658e-07,1.83212759852225e-07,232
"GRM5+PROM1",0.000185178609774073,3.23164868754056e-07,3.14648307186971e-07,233
"PROM1+PTGS1",0.000224755213240502,3.90606126554616e-07,3.78643065901407e-07,234
"FURIN+PROM1",0.000163449855869136,2.82167409659806e-07,2.75542734184953e-07,235
"ACACA+MAOB",9.33871707164968e-05,1.62669010261851e-07,1.60499521228985e-07,236
"BGLAP+NTRK2",0.000126019794250976,-6.63896903851935e-06,-6.6430171220544e-06,237
"BGLAP+CTSD",0.000161043579566256,2.75800115745461e-07,2.70414658887219e-07,238
"GJA1+GRIN1",0.000129665199303353,2.20483228563495e-07,2.17233490085178e-07,239
"CTSD+GRIN1",0.000147514616978373,2.47688629051446e-07,2.43831605684086e-07,240
"GDNF+GRIN2A",7.70660727198447e-05,1.31180875384551e-07,1.29735809872855e-07,241
"AFP+MMP1",0.00116538326515658,1.16318210197086e-06,1.1197578840827e-06,242
"MAP1LC3B+NR1I2",9.20086356736016e-05,1.5602643987922e-07,1.54638281846253e-07,243
"MAP1LC3B+PROM1",0.000160280582474304,2.80747182390684e-07,2.74398847976975e-07,244
"FOXM1+MAOB",9.05954339842641e-05,1.57252038945899e-07,1.55207362850796e-07,245
"GRIN2A+UGT1A1",8.22140452811926e-05,1.38399670834843e-07,1.3678714205767e-07,246
"CYP2D6+PPP2CA",0.000158768853587787,2.72953109781149e-07,2.66723047537276e-07,247
"MAOB+PARK7",0.000168530036369963,-1.41652233287548e-06,-1.42212857823232e-06,248
"PTGS1+YWHAZ",0.000235936124556302,4.21171455822211e-07,4.07678901304109e-07,249
"HSPA1B+SYP",0.000132252174670278,2.333624585793e-07,2.29655510386451e-07,250
"CYP19A1+SLC6A3",0.000137739497347966,2.38317715117731e-07,2.34905831564269e-07,251
"ADRB2+NCF1",7.127500507631e-05,1.2249775083184e-07,1.21504405536932e-07,252
"DRD1+TH",9.93937112427901e-05,-2.59927112278291e-07,-2.62194332023569e-07,253
"BTK+MAPK9",0.000112060539141812,1.92237663898531e-07,1.90061318128265e-07,254
"PPARD+PRDX1",9.85390163172895e-05,1.69666660609913e-07,1.67495622038771e-07,255
"MAP1LC3B+YWHAE",0.000125716914877394,2.18959136044639e-07,2.15122061719697e-07,256
"ACLY+PTK2B",0.000141465081073044,2.41858678085016e-07,2.37364347621671e-07,257
"NPPA+PTGS1",0.000206292837425903,3.56969756087899e-07,3.47534567124441e-07,258
"GRIA1+SCD",0.000133307561970164,2.26849441231636e-07,2.22876297084618e-07,259
"IDO1+RAC1",0.000161434520891568,2.76433024914979e-07,2.72497860942522e-07,260
"APOA1+PRDX1",9.01663233771055e-05,1.55386676192748e-07,1.53495080312815e-07,261
"PARK7+PTK2B",0.000173885811635688,2.99506593082199e-07,2.93444742616167e-07,262
"BTK+SLC6A4",0.000124938700611477,2.13678909344317e-07,2.10386550958397e-07,263
"BTK+MAP1LC3B",0.000159850534814376,2.79665881453006e-07,2.73348769841419e-07,264
"ACLY+NCF1",0.000112057051038117,1.90772964869801e-07,1.89003053985282e-07,265
"ABCG2+OPRM1",8.52287535494378e-05,1.47643942516318e-07,1.4587148766676e-07,266
"BTK+SLC6A3",0.000119488922311839,2.05999251656763e-07,2.0317928828284e-07,267
"MAP1LC3B+PRDX1",0.000106391236727066,1.81404471000235e-07,1.78971305553333e-07,268
"CACNA1C+MAP1LC3B",0.000161133977903183,2.79860681851041e-07,2.73450167509459e-07,269
"DRD1+MMP1",0.00116187176670179,1.07908635016418e-06,1.03952466556922e-06,270
"CALR+CDH5",0.000109193195392376,4.0735299144945e-07,4.04402252129898e-07,271
"NR1H4+UGT1A1",0.000166280681970332,-1.00378808787216e-06,-1.00961889126783e-06,272
"HTR2A+SLC6A3",8.81407652241206e-05,1.49675360439083e-07,1.47872084355072e-07,273
"CALM1+RXRA",0.000142120337539797,2.47808418007978e-07,2.43352359818871e-07,274
"CALM1+MAP1LC3B",0.000168013234270736,2.96360785356775e-07,2.89450757251508e-07,275
"GRM5+PTK2B",0.000146317607009894,2.50585413086313e-07,2.4585647107056e-07,276
"BTK+PRKCB",0.000115280545839092,-1.94502696604371e-06,-1.9476683434938e-06,277
"BTK+FOXM1",0.000132667864461644,2.28184569350809e-07,2.24222549083386e-07,278
"ABCB1+CDH5",0.000113915551003374,2.00979723419259e-07,1.9777482607175e-07,279
"ACACA+TJP1",0.00011249609645414,1.9683113994251e-07,1.93737743181543e-07,280
"ACACA+NPY",0.000139971611526901,-4.90040037881556e-06,-4.90507147332675e-06,281
"APOA1+CYP7A1",0.000100255008384509,1.72897741901323e-07,1.70436272095564e-07,282
"F2+MAOA",0.000113136101830946,1.95225920762709e-07,1.92227985196247e-07,283
"ADRB2+TAC1",0.000102409579320839,1.81298122847728e-07,1.786862644515e-07,284
"CACNA1D+YWHAZ",0.000125926296752787,2.08683200497717e-07,2.059932607823e-07,285
"CYP1A1+SYP",8.17945615172455e-05,1.42301280980917e-07,1.4063454334412e-07,286
"NPPA+TJP1",0.00013289315000109,2.34936891385651e-07,2.30543114598802e-07,287
"ACLY+DPP4",0.00012730494949742,2.22482089862197e-07,2.19300067327843e-07,288
"ADRB2+TAC1",0.000102409579320839,1.81298122847728e-07,1.786862644515e-07,289
"CYP1A1+MAPK9",6.63353989902582e-05,1.13937599244274e-07,1.1290583912249e-07,290
"CANX+CDH5",0.000213743638675212,3.7662730700827e-07,3.68283665452829e-07,291
"ACE2+PROM1",0.000130314798911901,2.29332388412828e-07,2.25593571379079e-07,292
"BTK+NR1I2",0.000106047375186935,1.79614919493254e-07,1.77959443736775e-07,293
"FURIN+NTRK2",0.000161312296356964,2.82759156422507e-07,2.76296883816585e-07,294
"GRIA1+YWHAE",0.000140827853966852,2.44619826506032e-07,2.39987400618702e-07,295
"BACE1+PPARD",0.000147919803161867,-2.31005691542219e-06,-2.31559600150089e-06,296
"ACLY+ATF6",0.000132449950130176,2.26478528930762e-07,2.22819404482877e-07,297
"ABCG2+DPP4",8.3085875547062e-05,1.4612499921185e-07,1.44456727357856e-07,298
"MAPK9+PLG",0.000114254127717928,1.96867956492319e-07,1.94636723072072e-07,299
"COMT+PRDX1",0.000179252850082134,3.05744371820182e-07,3.00879417491906e-07,300
"MAOA+PRDX1",0.000103904860588311,1.78406329265357e-07,1.76056189293838e-07,301
"ADRB2+GRIA1",0.000139759961515717,-1.82500523471241e-07,-1.87076641733341e-07,302
"APOA1+GDNF",0.000101117131769746,1.76429745590845e-07,1.73919692758595e-07,303
