"null_label","iteration","sampled_set","D_E","bliss_expected","Syn_Bliss","Syn_add"
"topology_ARG1_LTF",1,"CYP2D6+GABBR1",0.000660042091143453,0.000658920476327318,1.12161481613526e-06,1.10299357614085e-06
"topology_ARG1_LTF",2,"CYP2D6+GCLC",0.000110035174356038,0.000110165604367829,-1.30430011791027e-07,-1.32814212516763e-07
"topology_ARG1_LTF",3,"CYP2D6+RARA",0.000212762135553324,0.000212395305641988,3.66829911335742e-07,3.61420848804528e-07
"topology_ARG1_LTF",4,"ADCY2+NFATC1",5.52264328186336e-05,5.51292228962996e-05,9.7209922333974e-08,9.7209922333974e-08
"topology_ARG1_LTF",5,"PCNA+SREBF2",0.000298838990985706,0.000298805178027384,3.38129583221658e-08,2.90269835945267e-08
"topology_ARG1_LTF",6,"SLC6A3+SREBF2",0.000181560205797848,0.000181232354637073,3.27851160775161e-07,3.25061829342665e-07
"topology_ARG1_LTF",7,"SDHA+THBS1",0.000687061985960136,0.000685715811763354,1.34617419678129e-06,1.30055464186984e-06
"topology_ARG1_LTF",8,"FABP4+MECP2",0.000514729718642637,0.00051409623627896,6.33482363676663e-07,5.96928949381237e-07
"topology_ARG1_LTF",9,"GABRB3+RYR1",0.000206950346817503,0.000206623647499127,3.26699318375923e-07,3.16327996796595e-07
"topology_ARG1_LTF",10,"AKR1D1+DRD2",0.00128488696675566,0.00128343729741953,1.44966933612878e-06,1.21786767581789e-06
"topology_ARG1_LTF",11,"DRD2+EIF2AK2",0.000334667551217138,0.00033392278443034,7.4476678679769e-07,7.19428602247163e-07
"topology_ARG1_LTF",12,"ALDH3A1+STAT4",0.000400635076084233,0.000403203956172882,-2.56888008864919e-06,-2.59449110429077e-06
"topology_ARG1_LTF",13,"CYP2D6+GCLC",0.000110035174356038,0.000110165604367829,-1.30430011791027e-07,-1.32814212516763e-07
"topology_ARG1_LTF",14,"ABCG2+AURKA",0.00160389701107655,0.00160183883290688,2.05817816967269e-06,1.97324219308737e-06
"topology_ARG1_LTF",15,"GCK+SCN1A",0.000262739826468295,0.000262310213425931,4.29613042363108e-07,4.19238347038053e-07
"topology_ARG1_LTF",16,"CAMP+GRIA2",0.00136255009358333,0.00136108193747164,1.4681561116836e-06,1.38483318934401e-06
"topology_ARG1_LTF",17,"AKR1C3+KCNJ11",0.00259495942859433,0.0025925578767878,2.40155180653012e-06,1.98069713885918e-06
"topology_ARG1_LTF",18,"EIF2S1+PLA2G4A",0.000269502279743761,0.000269030862161679,4.71417582081912e-07,4.53915405485006e-07
"topology_ARG1_LTF",19,"GRIA1+GSR",0.000300404292262746,0.000329216953863121,-2.88126616003748e-05,-2.88132837794608e-05
"topology_ARG1_LTF",20,"GRIA2+RARA",0.000247490626591129,0.000247047819930457,4.4280666067209e-07,4.31061519590159e-07
"topology_ARG1_LTF",21,"GRIA1+TRPV1",0.00167065563200697,0.0016690112740575,1.64435794947071e-06,1.6411890213508e-06
"topology_ARG1_LTF",22,"CACNA1B+MECP2",0.000429645556055513,0.000428908523146032,7.3703290948135e-07,7.3703290948135e-07
"topology_ARG1_LTF",23,"CTSK+STAT4",0.000571772527185321,0.000529429044100693,4.23434830846281e-05,4.22769312826698e-05
"topology_ARG1_LTF",24,"CACNA1B+KCNH2",0.000464230407841271,0.000463751185241779,4.79222599492068e-07,4.79222599492068e-07
"topology_ARG1_LTF",25,"CYP17A1+SCN1B",0.00126919577587414,0.00126799324083349,1.20253504065637e-06,1.16161592211839e-06
