"null_label","iteration","sampled_set","D_E","bliss_expected","Syn_Bliss","Syn_add"
"uniform_k1",1,"INSR",1.12798026006278e-05,NA,NA,NA
"uniform_k1",2,"CTSD",0.000133066364187417,NA,NA,NA
"uniform_k1",3,"P2RX4",0,NA,NA,NA
"uniform_k1",4,"EGR1",5.67823039951953e-05,NA,NA,NA
"uniform_k1",5,"ATP1A3",0,NA,NA,NA
"uniform_k1",6,"CD40",1.65401335883164e-05,NA,NA,NA
"uniform_k1",7,"ADA",5.3173443308685e-05,NA,NA,NA
"uniform_k1",8,"TNF",0.00134281467430086,NA,NA,NA
"uniform_k1",9,"ABCA1",1.90091421303773e-06,NA,NA,NA
"uniform_k1",10,"GRIK1",0,NA,NA,NA
"uniform_k1",11,"CHRNB2",1.93198243616521e-05,NA,NA,NA
"uniform_k1",12,"FABP1",2.30624266933654e-05,NA,NA,NA
"uniform_k1",13,"DRD1",0.000110991854724962,NA,NA,NA
"uniform_k1",14,"EIF4G1",1.23532645966984e-05,NA,NA,NA
"uniform_k1",15,"KCNJ11",0.00241899994818762,NA,NA,NA
"uniform_k1",16,"FKBP1A",0.000367396925605612,NA,NA,NA
"uniform_k1",17,"RPS6KA3",0,NA,NA,NA
"uniform_k1",18,"ICAM1",0.000172524776509531,NA,NA,NA
"uniform_k1",19,"HINT1",4.87617046518452e-06,NA,NA,NA
"uniform_k1",20,"MT-CYB",0.000203007681716216,NA,NA,NA
"uniform_k1",21,"XPO1",1.66633213304346e-05,NA,NA,NA
"uniform_k1",22,"SSTR5",0,NA,NA,NA
"uniform_k1",23,"CTSL",5.7015753640588e-06,NA,NA,NA
"uniform_k1",24,"UGT1A1",6.43666731126036e-05,NA,NA,NA
"uniform_k1",25,"GRIA2",6.42468498274207e-05,NA,NA,NA
"uniform_k1",26,"APOE",0.000621735352925756,NA,NA,NA
"uniform_k1",27,"KCNC2",0,NA,NA,NA
"uniform_k1",28,"FN1",0.00237698824343124,NA,NA,NA
"uniform_k1",29,"GCLM",0,NA,NA,NA
"uniform_k1",30,"GSTM1",0.000122658682697341,NA,NA,NA
"uniform_k1",31,"MAPT",0.000248151462638568,NA,NA,NA
"uniform_k1",32,"PPP2CA",7.29428022572254e-05,NA,NA,NA
"uniform_k1",33,"RNASE1",0,NA,NA,NA
"uniform_k1",34,"DNM1L",6.33522741710912e-07,NA,NA,NA
"uniform_k1",35,"ABCC1",0,NA,NA,NA
"uniform_k1",36,"GPD1",0,NA,NA,NA
"uniform_k1",37,"CACNA2D2",0,NA,NA,NA
"uniform_k1",38,"MOCOS",1.83708339053235e-05,NA,NA,NA
"uniform_k1",39,"FABP3",6.33463026478154e-07,NA,NA,NA
"uniform_k1",40,"SLC2A1",0.000140046836469954,NA,NA,NA
"uniform_k1",41,"TRPC5",4.86789497714524e-05,NA,NA,NA
"uniform_k1",42,"DHRS4",0,NA,NA,NA
"uniform_k1",43,"ALDH3A1",7.8987277396747e-05,NA,NA,NA
"uniform_k1",44,"OLR1",0,NA,NA,NA
"uniform_k1",45,"CYP1B1",1.26701867375623e-06,NA,NA,NA
"uniform_k1",46,"CDKN1B",8.87190608878097e-06,NA,NA,NA
"uniform_k1",47,"CSK",0,NA,NA,NA
"uniform_k1",48,"LYZ",0,NA,NA,NA
"uniform_k1",49,"IL4",0.000213216805235672,NA,NA,NA
"uniform_k1",50,"BTK",0.000119272845312435,NA,NA,NA
"uniform_k1",51,"HSD17B2",0,NA,NA,NA
"uniform_k1",52,"RBL1",0,NA,NA,NA
"uniform_k1",53,"CCK",1.36890006087187e-05,NA,NA,NA
"uniform_k1",54,"BID",6.01936829902616e-06,NA,NA,NA
"uniform_k1",55,"SHMT1",4.44281784347522e-05,NA,NA,NA
"uniform_k1",56,"COX5B",5.70133156496677e-06,NA,NA,NA
"uniform_k1",57,"KLK5",0,NA,NA,NA
"uniform_k1",58,"AURKC",0,NA,NA,NA
"uniform_k1",59,"CYB5A",5.4039383747595e-05,NA,NA,NA
"uniform_k1",60,"ANXA5",7.92192003495895e-06,NA,NA,NA
"uniform_k1",61,"FEN1",1.98912329634204e-05,NA,NA,NA
"uniform_k1",62,"NOS2",2.38274351227474e-05,NA,NA,NA
"uniform_k1",63,"COL11A2",7.28347388034845e-06,NA,NA,NA
"uniform_k1",64,"KLK3",0.00125308407979507,NA,NA,NA
"uniform_k1",65,"PTGER1",3.16733579774908e-06,NA,NA,NA
"uniform_k1",66,"BIRC3",6.3362084734564e-07,NA,NA,NA
"uniform_k1",67,"CACNA2D3",0,NA,NA,NA
"uniform_k1",68,"CALML3",0,NA,NA,NA
"uniform_k1",69,"CACNA1B",0,NA,NA,NA
"uniform_k1",70,"TEP1",0,NA,NA,NA
"uniform_k1",71,"CHRNA3",2.85056538062989e-06,NA,NA,NA
"uniform_k1",72,"PTGER3",1.07329013246948e-05,NA,NA,NA
"uniform_k1",73,"GSTZ1",0,NA,NA,NA
"uniform_k1",74,"MAP3K5",7.04706361130958e-05,NA,NA,NA
"uniform_k1",75,"IL10",0.000109475292591865,NA,NA,NA
"uniform_k1",76,"GRIN1",6.96987215653699e-06,NA,NA,NA
"uniform_k1",77,"STAT5A",4.23996396073933e-05,NA,NA,NA
"uniform_k1",78,"CRMP1",1.10844121046227e-05,NA,NA,NA
"uniform_k1",79,"FDPS",0,NA,NA,NA
"uniform_k1",80,"KCNMA1",2.73028963679867e-05,NA,NA,NA
"uniform_k1",81,"PLA2G2A",5.81866140334508e-05,NA,NA,NA
"uniform_k1",82,"PNRC2",0,NA,NA,NA
